"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)","Wind Speed, m/s (SEN S/N: 2282103, LBL: Wind Speed (3.3 m))","Gust Speed, m/s (SEN S/N: 2282103, LBL: Gust Speed (3.3 m))","Water Content, m?/m? (SEN S/N: 2282783, LBL: Soil Moisture (5cm))","Temp, ¡C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, ¡C (SEN S/N: 9818217)","Temp, ¡C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, ¡C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ¡C (SEN S/N: 9824749, LBL: Temp (10cm))","Batt, V"
16-08-2012,19:00:00,0.00,-888.88,-888.88,0.1153,-0.986,100.000,-1.0,0.660,0.852,0.989,4.345
16-08-2012,20:00:00,0.00,-888.88,-888.88,0.1153,-1.043,100.000,-1.0,0.660,0.852,0.989,4.321
16-08-2012,21:00:00,0.00,-888.88,-888.88,0.1153,-0.958,100.000,-1.0,0.660,0.852,0.989,4.321
16-08-2012,22:00:00,0.00,-888.88,-888.88,0.1153,-1.015,100.000,-1.0,0.660,0.852,0.989,4.321
16-08-2012,23:00:00,0.00,-888.88,-888.88,0.1153,-1.071,100.000,-1.1,0.660,0.852,0.989,4.315
17-08-2012,00:00:00,0.00,-888.88,-888.88,0.1153,-1.413,100.000,-1.4,0.660,0.852,0.989,4.315
17-08-2012,01:00:00,0.00,-888.88,-888.88,0.1153,-1.100,100.000,-1.1,0.660,0.852,0.962,4.309
17-08-2012,02:00:00,0.00,-888.88,-888.88,0.1153,-1.043,100.000,-1.0,0.660,0.852,0.989,4.303
17-08-2012,03:00:00,0.00,-888.88,-888.88,0.1153,-0.789,100.000,-0.8,0.660,0.825,0.962,4.303
17-08-2012,04:00:00,0.00,-888.88,-888.88,0.1153,-0.676,100.000,-0.7,0.660,0.825,0.962,4.303
17-08-2012,05:00:00,0.00,-888.88,-888.88,0.1153,-0.873,100.000,-0.9,0.660,0.852,0.962,4.303
17-08-2012,06:00:00,0.00,-888.88,-888.88,0.1153,-1.043,100.000,-1.0,0.660,0.825,0.962,4.297
17-08-2012,07:00:00,0.00,-888.88,-888.88,0.1153,-1.270,100.000,-1.3,0.660,0.852,0.962,4.297
17-08-2012,08:00:00,0.00,-888.88,-888.88,0.1153,-1.756,100.000,-1.8,0.660,0.852,0.989,4.297
17-08-2012,09:00:00,0.00,-888.88,-888.88,0.1149,-3.006,100.000,-3.0,0.660,0.852,0.989,4.339
17-08-2012,10:00:00,0.00,-888.88,-888.88,0.1149,-3.242,100.000,-3.3,0.660,0.852,0.989,4.393
17-08-2012,11:00:00,0.00,-888.88,-888.88,0.1153,-2.918,100.000,-2.9,0.660,0.852,0.989,4.393
17-08-2012,12:00:00,0.00,-888.88,-888.88,0.1149,-2.305,100.000,-2.3,0.660,0.852,0.962,4.369
17-08-2012,13:00:00,0.00,-888.88,-888.88,0.1149,-2.218,100.000,-2.2,0.632,0.852,0.962,4.369
17-08-2012,14:00:00,0.00,-888.88,-888.88,0.1153,-1.986,100.000,-2.0,0.660,0.825,0.962,4.345
17-08-2012,15:00:00,0.00,-888.88,-888.88,0.1149,-2.015,100.000,-2.0,0.632,0.825,0.989,4.333
17-08-2012,16:00:00,0.00,-888.88,-888.88,0.1149,-2.421,100.000,-2.4,0.632,0.852,0.962,4.321
17-08-2012,17:00:00,0.00,-888.88,-888.88,0.1149,-2.800,100.000,-2.8,0.660,0.852,0.962,4.321
17-08-2012,18:00:00,0.00,-888.88,-888.88,0.1149,-2.888,100.000,-2.9,0.660,0.852,0.989,4.309
17-08-2012,19:00:00,0.00,-888.88,-888.88,0.1149,-2.859,100.000,-2.9,0.660,0.852,0.962,4.303
17-08-2012,20:00:00,0.00,-888.88,-888.88,0.1149,-2.888,100.000,-2.9,0.632,0.852,0.962,4.303
17-08-2012,21:00:00,0.00,-888.88,-888.88,0.1149,-3.006,100.000,-3.0,0.632,0.852,0.962,4.297
17-08-2012,22:00:00,0.00,-888.88,-888.88,0.1149,-3.183,100.000,-3.2,0.632,0.825,0.962,4.297
17-08-2012,23:00:00,0.00,-888.88,-888.88,0.1149,-3.687,100.000,-3.7,0.632,0.825,0.962,4.297
18-08-2012,00:00:00,0.00,-888.88,-888.88,0.1149,-5.388,100.000,-5.4,0.660,0.825,0.962,4.291
18-08-2012,01:00:00,0.00,-888.88,-888.88,0.1149,-5.605,100.000,-5.6,0.632,0.825,0.962,4.291
18-08-2012,02:00:00,0.00,-888.88,-888.88,0.1149,-6.168,99.900,-6.2,0.632,0.852,0.962,4.291
18-08-2012,03:00:00,0.00,-888.88,-888.88,0.1149,-5.079,99.900,-5.1,0.660,0.852,0.962,4.291
18-08-2012,04:00:00,0.00,-888.88,-888.88,0.1149,-2.771,100.000,-2.8,0.660,0.852,0.989,4.291
18-08-2012,05:00:00,0.00,-888.88,-888.88,0.1149,-2.131,100.000,-2.1,0.660,0.852,0.962,4.297
18-08-2012,06:00:00,0.00,-888.88,-888.88,0.1149,-1.929,100.000,-1.9,0.660,0.852,0.962,4.291
18-08-2012,07:00:00,0.00,-888.88,-888.88,0.1149,-1.670,100.000,-1.7,0.632,0.825,0.962,4.291
18-08-2012,08:00:00,0.00,-888.88,-888.88,0.1149,-1.299,100.000,-1.3,0.632,0.825,0.962,4.291
18-08-2012,09:00:00,0.00,-888.88,-888.88,0.1149,-1.071,100.000,-1.1,0.632,0.825,0.962,4.291
18-08-2012,10:00:00,0.00,-888.88,-888.88,0.1149,-0.451,100.000,-0.5,0.632,0.825,0.962,4.291
18-08-2012,11:00:00,0.51,-888.88,-888.88,0.1149,-0.283,100.000,-0.3,0.632,0.825,0.962,4.291
18-08-2012,12:00:00,3.81,-888.88,-888.88,0.1149,-0.143,100.000,-0.1,0.632,0.825,0.962,4.291
18-08-2012,13:00:00,1.78,-888.88,-888.88,0.1149,-0.088,100.000,-0.1,0.632,0.825,0.962,4.291
18-08-2012,14:00:00,1.78,-888.88,-888.88,0.1149,-0.060,100.000,-0.1,0.632,0.825,0.962,4.291
18-08-2012,15:00:00,0.76,-888.88,-888.88,0.1149,-0.032,100.000,-0.0,0.632,0.825,0.962,4.291
18-08-2012,16:00:00,0.00,-888.88,-888.88,0.1149,-0.060,100.000,-0.1,0.632,0.825,0.962,4.291
18-08-2012,17:00:00,0.00,-888.88,-888.88,0.1149,-0.088,100.000,-0.1,0.632,0.825,0.962,4.291
18-08-2012,18:00:00,0.00,-888.88,-888.88,0.1149,-0.116,100.000,-0.1,0.632,0.825,0.962,4.291
18-08-2012,19:00:00,0.00,-888.88,-888.88,0.1149,-0.311,100.000,-0.3,0.632,0.825,0.962,4.291
18-08-2012,20:00:00,0.00,-888.88,-888.88,0.1145,-1.213,100.000,-1.2,0.632,0.825,0.962,4.291
18-08-2012,21:00:00,0.00,-888.88,-888.88,0.1145,-1.613,100.000,-1.6,0.632,0.825,0.962,4.285
18-08-2012,22:00:00,0.00,-888.88,-888.88,0.1145,-2.683,100.000,-2.7,0.632,0.825,0.962,4.285
18-08-2012,23:00:00,0.00,-888.88,-888.88,0.1145,-2.566,100.000,-2.6,0.632,0.825,0.962,4.285
19-08-2012,00:00:00,0.00,-888.88,-888.88,0.1145,-2.537,100.000,-2.5,0.632,0.825,0.962,4.285
19-08-2012,01:00:00,0.00,-888.88,-888.88,0.1145,-2.276,100.000,-2.3,0.632,0.825,0.962,4.285
19-08-2012,02:00:00,0.00,-888.88,-888.88,0.1145,-2.305,100.000,-2.3,0.632,0.825,0.962,4.285
19-08-2012,03:00:00,0.00,-888.88,-888.88,0.1145,-2.450,100.000,-2.5,0.632,0.825,0.962,4.285
19-08-2012,04:00:00,0.00,-888.88,-888.88,0.1145,-2.859,100.000,-2.9,0.632,0.825,0.962,4.285
19-08-2012,05:00:00,0.00,-888.88,-888.88,0.1145,-5.018,100.000,-5.0,0.632,0.825,0.962,4.285
19-08-2012,06:00:00,0.00,-888.88,-888.88,0.1145,-6.866,100.000,-6.9,0.632,0.825,0.962,4.285
19-08-2012,07:00:00,0.00,-888.88,-888.88,0.1145,-6.136,99.600,-6.2,0.632,0.825,0.962,4.279
19-08-2012,08:00:00,0.00,-888.88,-888.88,0.1145,-2.683,99.900,-2.7,0.632,0.825,0.962,4.291
19-08-2012,09:00:00,0.00,-888.88,-888.88,0.1145,-1.842,100.000,-1.8,0.632,0.825,0.962,4.273
19-08-2012,10:00:00,0.00,-888.88,-888.88,0.1145,-1.043,100.000,-1.0,0.632,0.825,0.962,4.291
19-08-2012,11:00:00,0.00,-888.88,-888.88,0.1145,-1.128,100.000,-1.1,0.605,0.825,0.962,4.321
19-08-2012,12:00:00,0.00,-888.88,-888.88,0.1145,-0.395,100.000,-0.4,0.605,0.825,0.962,4.351
19-08-2012,13:00:00,0.00,-888.88,-888.88,0.1145,-0.116,100.000,-0.1,0.605,0.825,0.962,4.381
19-08-2012,14:00:00,0.00,-888.88,-888.88,0.1145,0.051,100.000,0.0,0.605,0.797,0.962,4.363
19-08-2012,15:00:00,0.00,-888.88,-888.88,0.1145,-0.088,100.000,-0.1,0.605,0.825,0.962,4.381
19-08-2012,16:00:00,0.00,-888.88,-888.88,0.1145,-0.845,100.000,-0.9,0.605,0.797,0.962,4.339
19-08-2012,17:00:00,0.00,-888.88,-888.88,0.1145,-1.929,100.000,-1.9,0.605,0.797,0.962,4.327
19-08-2012,18:00:00,0.00,-888.88,-888.88,0.1145,-2.479,100.000,-2.5,0.605,0.825,0.962,4.321
19-08-2012,19:00:00,0.00,-888.88,-888.88,0.1145,-2.305,100.000,-2.3,0.605,0.825,0.962,4.309
19-08-2012,20:00:00,0.00,-888.88,-888.88,0.1145,-2.771,100.000,-2.8,0.632,0.825,0.962,4.315
19-08-2012,21:00:00,0.00,-888.88,-888.88,0.1145,-3.271,100.000,-3.3,0.632,0.825,0.962,4.297
19-08-2012,22:00:00,0.00,-888.88,-888.88,0.1145,-3.866,100.000,-3.9,0.632,0.825,0.962,4.291
19-08-2012,23:00:00,0.00,-888.88,-888.88,0.1145,-5.264,100.000,-5.3,0.632,0.825,0.962,4.291
20-08-2012,00:00:00,0.00,-888.88,-888.88,0.1145,-5.511,100.000,-5.5,0.632,0.825,0.962,4.291
20-08-2012,01:00:00,0.00,-888.88,-888.88,0.1145,-7.219,99.800,-7.3,0.632,0.825,0.962,4.291
20-08-2012,02:00:00,0.00,-888.88,-888.88,0.1145,-7.284,98.900,-7.4,0.632,0.825,0.962,4.291
20-08-2012,03:00:00,0.00,-888.88,-888.88,0.1140,-7.478,98.500,-7.7,0.632,0.825,0.962,4.285
20-08-2012,04:00:00,0.00,-888.88,-888.88,0.1140,-7.348,98.900,-7.5,0.632,0.825,0.962,4.285
20-08-2012,05:00:00,0.00,-888.88,-888.88,0.1140,-6.231,99.200,-6.4,0.632,0.825,0.962,4.279
20-08-2012,06:00:00,0.00,-888.88,-888.88,0.1140,-6.357,99.400,-6.5,0.632,0.825,0.962,4.273
20-08-2012,07:00:00,0.00,-888.88,-888.88,0.1140,-6.483,99.500,-6.6,0.632,0.825,0.962,4.273
20-08-2012,08:00:00,0.00,-888.88,-888.88,0.1145,-4.621,99.400,-4.7,0.632,0.825,0.962,4.273
20-08-2012,09:00:00,0.00,-888.88,-888.88,0.1140,-2.918,99.900,-2.9,0.632,0.825,0.962,4.297
20-08-2012,10:00:00,0.00,-888.88,-888.88,0.1140,-0.451,100.000,-0.5,0.632,0.825,0.962,4.363
20-08-2012,11:00:00,0.00,-888.88,-888.88,0.1140,0.439,100.000,0.4,0.632,0.825,0.962,4.393
20-08-2012,12:00:00,0.00,-888.88,-888.88,0.1140,0.301,100.000,0.3,0.632,0.825,0.962,4.381
20-08-2012,13:00:00,0.00,-888.88,-888.88,0.1140,0.107,100.000,0.1,0.632,0.825,0.962,4.363
20-08-2012,14:00:00,0.00,-888.88,-888.88,0.1140,0.107,100.000,0.1,0.605,0.825,0.962,4.393
20-08-2012,15:00:00,0.00,-888.88,-888.88,0.1140,-0.760,100.000,-0.8,0.605,0.825,0.962,4.369
20-08-2012,16:00:00,0.00,-888.88,-888.88,0.1140,-1.413,100.000,-1.4,0.605,0.825,0.962,4.393
20-08-2012,17:00:00,0.00,-888.88,-888.88,0.1140,-3.986,100.000,-4.0,0.605,0.825,0.962,4.351
20-08-2012,18:00:00,0.00,-888.88,-888.88,0.1140,-4.895,100.000,-4.9,0.605,0.825,0.962,4.339
20-08-2012,19:00:00,0.00,-888.88,-888.88,0.1140,-5.605,100.000,-5.6,0.605,0.825,0.962,4.327
20-08-2012,20:00:00,0.00,-888.88,-888.88,0.1140,-7.187,99.600,-7.3,0.605,0.825,0.962,4.321
20-08-2012,21:00:00,0.00,-888.88,-888.88,0.1140,-6.770,98.700,-7.0,0.632,0.825,0.962,4.315
20-08-2012,22:00:00,0.00,-888.88,-888.88,0.1140,-6.547,98.800,-6.7,0.632,0.825,0.962,4.303
20-08-2012,23:00:00,0.00,-888.88,-888.88,0.1140,-6.010,99.300,-6.1,0.632,0.825,0.962,4.303
21-08-2012,00:00:00,0.00,-888.88,-888.88,0.1140,-3.866,100.000,-3.9,0.632,0.825,0.962,4.297
21-08-2012,01:00:00,0.00,-888.88,-888.88,0.1140,-3.538,100.000,-3.5,0.632,0.825,0.962,4.297
21-08-2012,02:00:00,0.00,-888.88,-888.88,0.1140,-3.747,100.000,-3.8,0.632,0.825,0.962,4.297
21-08-2012,03:00:00,0.00,-888.88,-888.88,0.1140,-3.777,100.000,-3.8,0.632,0.825,0.962,4.291
21-08-2012,04:00:00,0.00,-888.88,-888.88,0.1140,-3.598,100.000,-3.6,0.632,0.825,0.962,4.291
21-08-2012,05:00:00,0.00,-888.88,-888.88,0.1140,-3.390,100.000,-3.4,0.632,0.825,0.962,4.291
21-08-2012,06:00:00,0.00,-888.88,-888.88,0.1136,-3.419,100.000,-3.4,0.632,0.825,0.962,4.291
21-08-2012,07:00:00,0.25,-888.88,-888.88,0.1140,-3.212,100.000,-3.2,0.632,0.825,0.962,4.291
21-08-2012,08:00:00,0.00,-888.88,-888.88,0.1136,-3.065,100.000,-3.1,0.632,0.825,0.962,4.291
21-08-2012,09:00:00,0.00,-888.88,-888.88,0.1140,-2.712,100.000,-2.7,0.632,0.825,0.962,4.351
21-08-2012,10:00:00,0.00,-888.88,-888.88,0.1153,-2.596,100.000,-2.6,0.632,0.825,0.962,4.375
21-08-2012,11:00:00,0.00,-888.88,-888.88,0.1153,-1.814,100.000,-1.8,0.605,0.825,0.934,4.393
21-08-2012,12:00:00,0.00,-888.88,-888.88,0.1153,-1.699,100.000,-1.7,0.605,0.797,0.962,4.363
21-08-2012,13:00:00,0.00,-888.88,-888.88,0.1153,-1.299,100.000,-1.3,0.605,0.797,0.934,4.369
21-08-2012,14:00:00,0.00,-888.88,-888.88,0.1153,-1.015,100.000,-1.0,0.605,0.797,0.934,4.400
21-08-2012,15:00:00,0.00,-888.88,-888.88,0.1153,-0.873,100.000,-0.9,0.605,0.797,0.934,4.393
21-08-2012,16:00:00,0.00,-888.88,-888.88,0.1153,-0.732,100.000,-0.7,0.605,0.797,0.934,4.387
21-08-2012,17:00:00,0.00,-888.88,-888.88,0.1153,-0.845,100.000,-0.9,0.605,0.797,0.934,4.351
21-08-2012,18:00:00,0.00,-888.88,-888.88,0.1153,-1.100,100.000,-1.1,0.605,0.825,0.934,4.339
21-08-2012,19:00:00,0.00,-888.88,-888.88,0.1149,-0.902,100.000,-0.9,0.605,0.797,0.934,4.321
21-08-2012,20:00:00,0.00,-888.88,-888.88,0.1149,-0.591,100.000,-0.6,0.605,0.825,0.934,4.321
21-08-2012,21:00:00,0.00,-888.88,-888.88,0.1153,-0.535,100.000,-0.5,0.632,0.797,0.934,4.315
21-08-2012,22:00:00,0.00,-888.88,-888.88,0.1153,-0.032,100.000,-0.0,0.605,0.797,0.934,4.309
21-08-2012,23:00:00,0.00,-888.88,-888.88,0.1153,0.051,99.400,-0.0,0.605,0.797,0.934,4.303
22-08-2012,00:00:00,0.00,-888.88,-888.88,0.1153,0.273,97.000,-0.2,0.605,0.797,0.934,4.303
22-08-2012,01:00:00,0.00,-888.88,-888.88,0.1153,0.467,96.000,-0.1,0.605,0.797,0.934,4.303
22-08-2012,02:00:00,0.00,-888.88,-888.88,0.1153,0.577,95.100,-0.1,0.605,0.797,0.934,4.297
22-08-2012,03:00:00,0.00,-888.88,-888.88,0.1149,0.825,93.200,-0.2,0.605,0.797,0.934,4.297
22-08-2012,04:00:00,0.00,-888.88,-888.88,0.1149,0.852,92.500,-0.2,0.605,0.797,0.934,4.297
22-08-2012,05:00:00,0.00,-888.88,-888.88,0.1149,0.880,91.300,-0.4,0.605,0.797,0.934,4.291
22-08-2012,06:00:00,0.00,-888.88,-888.88,0.1153,0.934,90.200,-0.5,0.605,0.797,0.934,4.291
22-08-2012,07:00:00,0.00,-888.88,-888.88,0.1149,0.989,89.200,-0.6,0.605,0.797,0.934,4.291
22-08-2012,08:00:00,0.00,-888.88,-888.88,0.1149,1.235,87.900,-0.5,0.605,0.797,0.934,4.291
22-08-2012,09:00:00,0.00,-888.88,-888.88,0.1149,1.371,88.300,-0.4,0.605,0.797,0.934,4.309
22-08-2012,10:00:00,0.00,-888.88,-888.88,0.1149,0.989,90.000,-0.5,0.605,0.797,0.934,4.339
22-08-2012,11:00:00,1.02,-888.88,-888.88,0.1153,0.246,97.100,-0.2,0.605,0.797,0.934,4.309
22-08-2012,12:00:00,1.02,-888.88,-888.88,0.1149,1.289,100.000,1.3,0.605,0.797,0.934,4.303
22-08-2012,13:00:00,0.00,-888.88,-888.88,0.1149,2.396,99.000,2.3,0.605,0.797,0.934,4.327
22-08-2012,14:00:00,0.00,-888.88,-888.88,0.1153,3.063,93.100,2.1,0.605,0.797,0.934,4.357
22-08-2012,15:00:00,0.00,-888.88,-888.88,0.1149,3.749,91.100,2.4,0.605,0.797,0.934,4.381
22-08-2012,16:00:00,0.00,-888.88,-888.88,0.1149,3.696,88.300,1.9,0.577,0.797,0.934,4.357
22-08-2012,17:00:00,0.00,-888.88,-888.88,0.1153,3.485,80.600,0.5,0.605,0.797,0.934,4.333
22-08-2012,18:00:00,0.25,-888.88,-888.88,0.1153,3.301,85.600,1.1,0.605,0.797,0.934,4.321
22-08-2012,19:00:00,2.29,-888.88,-888.88,0.1153,2.209,95.800,1.6,0.577,0.770,0.934,4.315
22-08-2012,20:00:00,0.51,-888.88,-888.88,0.1157,3.512,100.000,3.5,0.577,0.770,0.907,4.303
22-08-2012,21:00:00,0.76,-888.88,-888.88,0.1157,3.221,100.000,3.2,0.577,0.770,0.907,4.297
22-08-2012,22:00:00,0.00,-888.88,-888.88,0.1162,3.749,99.300,3.7,0.577,0.770,0.797,4.303
22-08-2012,23:00:00,1.27,-888.88,-888.88,0.1170,3.036,97.300,2.7,0.577,0.742,0.715,4.297
23-08-2012,00:00:00,1.02,-888.88,-888.88,0.1196,3.591,98.900,3.4,0.550,0.687,0.550,4.291
23-08-2012,01:00:00,0.00,-888.88,-888.88,0.1336,3.617,99.400,3.5,0.522,0.605,0.384,4.291
23-08-2012,02:00:00,0.25,-888.88,-888.88,0.1459,4.089,96.200,3.5,0.495,0.550,0.301,4.291
23-08-2012,03:00:00,0.00,-888.88,-888.88,0.1480,4.037,91.700,2.8,0.467,0.550,0.301,4.291
23-08-2012,04:00:00,0.00,-888.88,-888.88,0.1476,4.454,90.500,3.0,0.467,0.522,0.301,4.291
23-08-2012,05:00:00,0.00,-888.88,-888.88,0.1467,3.801,90.800,2.4,0.467,0.495,0.273,4.291
23-08-2012,06:00:00,0.00,-888.88,-888.88,0.1463,3.406,94.100,2.5,0.467,0.495,0.301,4.291
23-08-2012,07:00:00,0.00,-888.88,-888.88,0.1454,3.274,93.800,2.4,0.439,0.495,0.329,4.291
23-08-2012,08:00:00,0.00,-888.88,-888.88,0.1442,3.195,94.600,2.4,0.439,0.467,0.356,4.351
23-08-2012,09:00:00,0.00,-888.88,-888.88,0.1433,3.354,95.700,2.7,0.439,0.467,0.384,4.381
23-08-2012,10:00:00,1.52,-888.88,-888.88,0.1425,1.859,98.100,1.6,0.439,0.467,0.384,4.369
23-08-2012,11:00:00,0.00,-888.88,-888.88,0.1433,1.778,100.000,1.8,0.439,0.467,0.356,4.406
23-08-2012,12:00:00,0.25,-888.88,-888.88,0.1454,0.989,100.000,1.0,0.439,0.467,0.246,4.393
23-08-2012,13:00:00,0.76,-888.88,-888.88,0.1454,0.715,100.000,0.7,0.439,0.467,0.273,4.393
23-08-2012,14:00:00,0.25,-888.88,-888.88,0.1450,0.273,100.000,0.3,0.439,0.439,0.273,4.369
23-08-2012,15:00:00,1.27,-888.88,-888.88,0.1446,0.412,100.000,0.4,0.439,0.439,0.301,4.369
23-08-2012,16:00:00,1.52,-888.88,-888.88,0.1433,0.687,100.000,0.7,0.439,0.439,0.329,4.381
23-08-2012,17:00:00,1.52,-888.88,-888.88,0.1425,1.071,100.000,1.1,0.439,0.439,0.329,4.357
23-08-2012,18:00:00,2.54,-888.88,-888.88,0.1446,0.577,100.000,0.6,0.412,0.412,0.301,4.339
23-08-2012,19:00:00,0.25,-888.88,-888.88,0.1476,-0.088,100.000,-0.1,0.412,0.412,0.190,4.327
23-08-2012,20:00:00,0.00,-888.88,-888.88,0.1454,-0.817,100.000,-0.8,0.412,0.412,0.218,4.321
23-08-2012,21:00:00,0.00,-888.88,-888.88,0.1433,-0.732,100.000,-0.7,0.412,0.412,0.301,4.321
23-08-2012,22:00:00,0.00,-888.88,-888.88,0.1416,-1.270,100.000,-1.3,0.412,0.412,0.329,4.315
23-08-2012,23:00:00,0.00,-888.88,-888.88,0.1399,-1.641,100.000,-1.6,0.439,0.439,0.356,4.303
24-08-2012,00:00:00,0.00,-888.88,-888.88,0.1382,-2.654,100.000,-2.7,0.412,0.412,0.356,4.303
24-08-2012,01:00:00,0.00,-888.88,-888.88,0.1374,-2.800,100.000,-2.8,0.439,0.439,0.356,4.303
24-08-2012,02:00:00,0.00,-888.88,-888.88,0.1365,-3.330,100.000,-3.3,0.439,0.439,0.384,4.297
24-08-2012,03:00:00,0.00,-888.88,-888.88,0.1361,-3.479,100.000,-3.5,0.439,0.467,0.412,4.297
24-08-2012,04:00:00,0.00,-888.88,-888.88,0.1353,-3.807,100.000,-3.8,0.439,0.467,0.412,4.291
24-08-2012,05:00:00,0.00,-888.88,-888.88,0.1348,-3.986,100.000,-4.0,0.439,0.467,0.412,4.291
24-08-2012,06:00:00,0.00,-888.88,-888.88,0.1344,-4.076,100.000,-4.1,0.439,0.467,0.439,4.291
24-08-2012,07:00:00,0.00,-888.88,-888.88,0.1340,-4.318,100.000,-4.3,0.439,0.467,0.439,4.303
24-08-2012,08:00:00,0.00,-888.88,-888.88,0.1336,-4.257,100.000,-4.3,0.439,0.467,0.467,4.315
24-08-2012,09:00:00,0.00,-888.88,-888.88,0.1331,-4.137,100.000,-4.1,0.439,0.467,0.467,4.393
24-08-2012,10:00:00,0.00,-888.88,-888.88,0.1327,-3.896,100.000,-3.9,0.439,0.495,0.467,4.393
24-08-2012,11:00:00,0.00,-888.88,-888.88,0.1327,-3.807,100.000,-3.8,0.439,0.495,0.495,4.375
24-08-2012,12:00:00,0.00,-888.88,-888.88,0.1323,-3.330,100.000,-3.3,0.439,0.495,0.495,4.393
24-08-2012,13:00:00,0.00,-888.88,-888.88,0.1319,-3.212,100.000,-3.2,0.439,0.495,0.522,4.369
24-08-2012,14:00:00,0.00,-888.88,-888.88,0.1319,-3.006,100.000,-3.0,0.439,0.495,0.522,4.381
24-08-2012,15:00:00,0.00,-888.88,-888.88,0.1314,-2.712,100.000,-2.7,0.439,0.522,0.522,4.393
24-08-2012,16:00:00,0.00,-888.88,-888.88,0.1314,-2.625,100.000,-2.6,0.439,0.522,0.550,4.369
24-08-2012,17:00:00,0.00,-888.88,-888.88,0.1310,-2.450,100.000,-2.5,0.467,0.522,0.550,4.345
24-08-2012,18:00:00,0.00,-888.88,-888.88,0.1310,-2.276,100.000,-2.3,0.467,0.522,0.550,4.333
24-08-2012,19:00:00,0.00,-888.88,-888.88,0.1310,-2.189,100.000,-2.2,0.467,0.522,0.577,4.321
24-08-2012,20:00:00,0.00,-888.88,-888.88,0.1306,-1.842,100.000,-1.8,0.467,0.522,0.577,4.321
24-08-2012,21:00:00,0.00,-888.88,-888.88,0.1306,-2.015,100.000,-2.0,0.467,0.522,0.577,4.321
24-08-2012,22:00:00,0.00,-888.88,-888.88,0.1306,-2.131,100.000,-2.1,0.467,0.550,0.577,4.303
24-08-2012,23:00:00,0.00,-888.88,-888.88,0.1302,-2.218,100.000,-2.2,0.467,0.550,0.577,4.303
25-08-2012,00:00:00,0.00,-888.88,-888.88,0.1302,-2.566,100.000,-2.6,0.467,0.550,0.605,4.297
25-08-2012,01:00:00,0.00,-888.88,-888.88,0.1302,-3.006,100.000,-3.0,0.467,0.550,0.605,4.297
25-08-2012,02:00:00,0.00,-888.88,-888.88,0.1297,-3.006,100.000,-3.0,0.467,0.577,0.605,4.291
25-08-2012,03:00:00,0.00,-888.88,-888.88,0.1297,-3.449,100.000,-3.5,0.495,0.577,0.632,4.291
25-08-2012,04:00:00,0.00,-888.88,-888.88,0.1297,-3.538,100.000,-3.5,0.495,0.577,0.632,4.291
25-08-2012,05:00:00,0.00,-888.88,-888.88,0.1293,-3.986,100.000,-4.0,0.495,0.577,0.632,4.291
25-08-2012,06:00:00,0.00,-888.88,-888.88,0.1293,-3.866,100.000,-3.9,0.495,0.577,0.632,4.291
25-08-2012,07:00:00,0.00,-888.88,-888.88,0.1293,-4.197,100.000,-4.2,0.495,0.605,0.660,4.291
25-08-2012,08:00:00,0.00,-888.88,-888.88,0.1289,-3.717,100.000,-3.7,0.495,0.605,0.660,4.387
25-08-2012,09:00:00,0.00,-888.88,-888.88,0.1289,-2.918,100.000,-2.9,0.495,0.577,0.660,4.363
25-08-2012,10:00:00,0.00,-888.88,-888.88,0.1289,-2.918,100.000,-2.9,0.467,0.577,0.660,4.363
25-08-2012,11:00:00,0.00,-888.88,-888.88,0.1289,-2.334,100.000,-2.3,0.467,0.577,0.660,4.375
25-08-2012,12:00:00,0.00,-888.88,-888.88,0.1289,-2.247,100.000,-2.3,0.467,0.577,0.660,4.363
25-08-2012,13:00:00,0.00,-888.88,-888.88,0.1285,-2.305,100.000,-2.3,0.467,0.577,0.660,4.381
25-08-2012,14:00:00,0.25,-888.88,-888.88,0.1285,-2.654,100.000,-2.7,0.467,0.577,0.660,4.381
25-08-2012,15:00:00,0.00,-888.88,-888.88,0.1280,-2.683,100.000,-2.7,0.495,0.605,0.687,4.393
25-08-2012,16:00:00,0.00,-888.88,-888.88,0.1276,-3.419,100.000,-3.4,0.495,0.605,0.687,4.369
25-08-2012,17:00:00,0.00,-888.88,-888.88,0.1276,-3.449,100.000,-3.5,0.495,0.605,0.687,4.363
25-08-2012,18:00:00,0.00,-888.88,-888.88,0.1272,-3.538,100.000,-3.5,0.495,0.632,0.687,4.339
25-08-2012,19:00:00,0.00,-888.88,-888.88,0.1272,-3.124,100.000,-3.1,0.495,0.632,0.715,4.333
25-08-2012,20:00:00,0.00,-888.88,-888.88,0.1272,-2.450,100.000,-2.5,0.495,0.632,0.715,4.321
25-08-2012,21:00:00,0.00,-888.88,-888.88,0.1272,-2.247,100.000,-2.3,0.495,0.632,0.715,4.321
25-08-2012,22:00:00,0.00,-888.88,-888.88,0.1272,-1.900,100.000,-1.9,0.495,0.632,0.715,4.315
25-08-2012,23:00:00,0.00,-888.88,-888.88,0.1268,-2.073,100.000,-2.1,0.495,0.632,0.715,4.309
