"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 707051)","Gust Speed, m/s (SEN S/N: 707051)","Wind Direction, ¿ (SEN S/N: 707051)"
19-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,1.86,3.34,0.0
19-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,1.2,3.15,5.94,0.0
19-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,18.7,0.19,7.98,0.0
19-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-1.51,100.00,-1.5,441.2,0.19,7.98,0.0
19-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,96.75,-1.1,816.2,0.00,8.72,0.0
19-08-2004,13:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,97.75,-0.9,1038.7,0.56,9.46,0.0
19-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,99.75,-0.7,658.7,4.64,8.16,0.0
19-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-1.51,100.00,-1.5,228.7,0.37,10.02,0.0
19-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,1.2,2.97,12.99,0.0
19-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,2.04,12.80,0.0
19-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,-2.90,100.00,-2.9,1.2,1.30,11.69,0.0
20-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-3.85,100.00,-3.9,1.2,2.97,10.76,0.0
20-08-2004,03:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,1.2,0.37,11.13,0.0
20-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,1.2,0.00,10.02,0.0
20-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,48.7,0.37,8.91,0.0
20-08-2004,09:39:04,0.00,0.797,0.907,0.605,0.467,-1.97,100.00,-2.0,438.7,4.64,8.16,0.0
20-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,-2.44,100.00,-2.4,768.7,3.71,15.40,0.0
20-08-2004,13:39:04,0.00,0.797,0.907,0.605,0.467,-1.06,100.00,-1.1,926.2,0.56,15.21,0.0
20-08-2004,15:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,823.7,2.23,18.00,0.0
20-08-2004,17:39:04,0.00,0.797,0.907,0.605,0.467,-0.61,100.00,-0.6,148.7,4.45,15.77,0.0
20-08-2004,19:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,1.2,3.53,13.92,0.0
20-08-2004,21:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,1.2,3.34,14.10,0.0
20-08-2004,23:39:04,0.00,0.797,0.907,0.605,0.467,0.29,100.00,0.3,1.2,4.82,18.18,0.0
21-08-2004,01:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,1.2,0.19,17.63,0.0
21-08-2004,03:39:04,0.25,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,1.2,4.64,17.07,0.0
21-08-2004,05:39:04,0.00,0.797,0.907,0.605,0.467,-0.16,100.00,-0.2,1.2,2.97,14.29,0.0
21-08-2004,07:39:04,0.00,0.797,0.907,0.605,0.467,0.29,100.00,0.3,13.7,2.97,12.80,0.0
21-08-2004,09:39:04,0.25,0.797,0.907,0.605,0.467,0.73,100.00,0.7,366.2,0.00,0.00,0.0
21-08-2004,11:39:04,0.00,0.797,0.907,0.605,0.467,1.60,98.75,1.4,981.2,4.45,20.97,0.0
21-08-2004,13:39:04,0.00,0.770,0.907,0.605,0.467,0.73,100.00,0.7,551.2,1.86,20.59,0.0
21-08-2004,15:39:04,0.25,0.797,0.880,0.605,0.467,0.73,100.00,0.7,311.2,4.08,15.77,0.0
21-08-2004,17:39:04,0.51,0.770,0.880,0.605,0.467,1.17,100.00,1.2,76.2,4.27,15.40,0.0
21-08-2004,19:39:04,0.25,0.770,0.880,0.605,0.467,2.03,100.00,2.0,1.2,4.64,19.67,0.0
21-08-2004,21:39:04,1.02,0.770,0.880,0.605,0.467,1.60,95.75,1.0,1.2,0.19,24.68,0.0
21-08-2004,23:39:04,0.76,0.770,0.880,0.605,0.467,2.03,100.00,2.0,1.2,4.08,19.85,0.0
22-08-2004,01:39:04,0.25,0.770,0.880,0.605,0.467,2.46,96.25,1.9,1.2,0.74,19.67,0.0
22-08-2004,03:39:04,0.00,0.770,0.880,0.605,0.467,1.60,100.00,1.6,1.2,0.37,16.51,0.0
22-08-2004,05:39:04,0.00,0.770,0.880,0.605,0.467,1.17,100.00,1.2,1.2,4.27,14.84,0.0
22-08-2004,07:39:04,0.00,0.770,0.880,0.605,0.467,1.17,100.00,1.2,28.7,2.04,10.20,0.0
22-08-2004,09:39:04,0.00,0.770,0.880,0.605,0.467,1.60,100.00,1.6,671.2,2.60,13.73,0.0
22-08-2004,11:39:04,0.00,0.770,0.880,0.605,0.467,2.03,99.75,2.0,1338.7,1.30,9.46,0.0
22-08-2004,13:39:04,0.00,0.770,0.880,0.605,0.467,3.31,80.75,0.3,1418.7,1.30,10.58,0.0
22-08-2004,15:39:04,0.00,0.770,0.880,0.605,0.467,2.89,88.25,1.1,998.7,0.56,9.83,0.0
22-08-2004,17:39:04,0.00,0.770,0.880,0.605,0.467,1.60,100.00,1.6,156.2,0.00,8.53,0.0
22-08-2004,19:39:04,0.00,0.770,0.880,0.605,0.467,2.03,100.00,2.0,1.2,0.19,8.53,0.0
22-08-2004,21:39:04,0.00,0.770,0.880,0.605,0.467,1.17,100.00,1.2,1.2,4.45,7.79,0.0
22-08-2004,23:39:04,0.25,0.770,0.880,0.605,0.467,0.73,100.00,0.7,1.2,2.78,5.38,0.0
23-08-2004,01:39:04,0.00,0.770,0.880,0.605,0.467,0.73,100.00,0.7,1.2,2.23,5.20,0.0
23-08-2004,03:39:04,0.00,0.770,0.880,0.605,0.467,-1.06,100.00,-1.1,1.2,1.30,5.38,0.0
23-08-2004,05:39:04,0.00,0.770,0.880,0.605,0.467,-1.51,96.75,-2.0,1.2,0.00,0.19,0.0
23-08-2004,07:39:04,0.00,0.770,0.880,0.605,0.467,-1.51,79.75,-4.6,68.7,0.00,0.00,0.0
23-08-2004,09:39:04,0.00,0.770,0.880,0.605,0.467,2.03,93.25,1.1,736.2,2.97,4.27,0.0
23-08-2004,11:39:04,0.00,0.770,0.880,0.605,0.467,2.89,88.75,1.2,1313.7,2.97,5.01,0.0
23-08-2004,13:39:04,0.00,0.770,0.880,0.605,0.467,4.57,69.25,-0.6,1433.7,3.15,5.75,0.0
23-08-2004,15:39:04,0.00,0.770,0.880,0.605,0.467,2.46,96.75,2.0,956.2,2.04,4.08,0.0
23-08-2004,17:39:04,0.00,0.770,0.880,0.605,0.467,1.60,100.00,1.6,171.2,3.15,5.57,0.0
23-08-2004,19:39:04,0.00,0.770,0.880,0.605,0.467,1.17,100.00,1.2,1.2,3.90,6.12,0.0
23-08-2004,21:39:04,0.00,0.770,0.880,0.605,0.467,0.73,100.00,0.7,1.2,4.64,6.49,0.0
23-08-2004,23:39:04,0.00,0.770,0.880,0.605,0.467,-0.61,100.00,-0.6,1.2,3.71,5.57,0.0
24-08-2004,01:39:04,0.00,0.770,0.880,0.605,0.467,0.29,93.25,-0.7,1.2,4.82,7.61,0.0
24-08-2004,03:39:04,0.00,0.770,0.880,0.605,0.467,-0.16,68.25,-5.3,1.2,0.93,10.39,0.0
24-08-2004,05:39:04,0.00,0.770,0.880,0.605,0.467,-0.61,100.00,-0.6,1.2,2.41,11.13,0.0
24-08-2004,07:39:04,0.00,0.770,0.880,0.605,0.467,0.29,100.00,0.3,63.7,1.86,11.87,0.0
24-08-2004,09:39:04,0.00,0.770,0.880,0.605,0.467,1.17,97.25,0.8,711.2,0.93,11.50,0.0
24-08-2004,11:39:04,0.00,0.770,0.880,0.577,0.467,2.46,91.75,1.3,1296.2,3.90,7.79,0.0
24-08-2004,13:39:04,0.00,0.770,0.880,0.577,0.467,3.74,85.25,1.5,1433.7,3.53,7.98,0.0
24-08-2004,15:39:04,0.00,0.770,0.880,0.577,0.467,4.15,78.75,0.8,1058.7,3.15,5.75,0.0
24-08-2004,17:39:04,0.00,0.770,0.880,0.605,0.467,1.17,100.00,1.2,378.7,2.60,4.45,0.0
24-08-2004,19:39:04,0.00,0.770,0.880,0.605,0.467,1.17,100.00,1.2,1.2,2.41,4.82,0.0
24-08-2004,21:39:04,0.00,0.770,0.880,0.577,0.467,1.17,100.00,1.2,1.2,3.71,5.75,0.0
24-08-2004,23:39:04,0.00,0.770,0.880,0.577,0.467,1.60,87.25,-0.3,1.2,3.71,6.31,0.0
25-08-2004,01:39:04,0.00,0.770,0.880,0.577,0.467,1.17,87.75,-0.6,1.2,0.56,8.16,0.0
25-08-2004,03:39:04,0.00,0.770,0.880,0.577,0.467,0.73,80.75,-2.2,1.2,4.45,9.65,0.0
25-08-2004,05:39:04,0.00,0.770,0.880,0.577,0.467,2.89,61.25,-3.8,1.2,3.34,6.12,0.0
25-08-2004,07:39:04,0.00,0.770,0.880,0.577,0.467,2.89,72.25,-1.6,66.2,1.11,10.58,0.0
25-08-2004,09:39:04,0.00,0.770,0.880,0.577,0.467,4.57,67.75,-0.9,736.2,3.15,11.50,0.0
25-08-2004,11:39:04,0.00,0.770,0.880,0.577,0.467,4.15,75.75,0.3,1313.7,2.60,12.06,0.0
25-08-2004,13:39:04,0.00,0.770,0.852,0.577,0.467,4.99,73.75,0.7,1431.2,3.90,13.73,0.0
25-08-2004,15:39:04,0.00,0.770,0.880,0.577,0.467,5.40,69.25,0.2,1066.2,2.23,10.76,0.0
25-08-2004,17:39:04,0.00,0.770,0.880,0.577,0.467,4.15,67.25,-1.4,348.7,1.86,9.83,0.0
25-08-2004,19:39:04,0.00,0.770,0.880,0.577,0.467,3.74,68.25,-1.6,1.2,0.93,8.53,0.0
25-08-2004,21:39:04,0.00,0.770,0.880,0.577,0.467,3.31,75.75,-0.6,1.2,1.86,10.02,0.0
25-08-2004,23:39:04,0.00,0.770,0.880,0.577,0.467,4.15,67.75,-1.3,1.2,1.48,9.46,0.0
26-08-2004,01:39:04,0.00,0.770,0.852,0.577,0.467,3.74,63.25,-2.6,1.2,2.04,11.13,0.0
26-08-2004,03:39:04,0.00,0.770,0.852,0.577,0.467,3.31,71.75,-1.3,1.2,3.34,11.50,0.0
26-08-2004,05:39:04,0.00,0.770,0.852,0.577,0.467,3.74,60.75,-3.1,1.2,3.71,12.62,0.0
26-08-2004,07:39:04,0.00,0.770,0.852,0.577,0.467,3.31,60.25,-3.7,63.7,4.45,13.54,0.0
26-08-2004,09:39:04,0.00,0.770,0.852,0.577,0.467,4.57,58.25,-2.9,743.7,2.60,11.32,0.0
26-08-2004,11:39:04,0.00,0.742,0.852,0.577,0.467,4.99,60.75,-2.0,1366.2,5.01,14.47,0.0
26-08-2004,13:39:04,0.00,0.742,0.852,0.577,0.467,5.81,60.25,-1.3,1501.2,5.01,13.92,0.0
26-08-2004,15:39:04,0.00,0.770,0.852,0.577,0.467,6.62,54.25,-2.0,1008.7,3.71,13.36,0.0
26-08-2004,17:39:04,0.00,0.770,0.852,0.577,0.467,4.99,75.25,1.0,191.2,0.74,12.62,0.0
26-08-2004,19:39:04,0.00,0.742,0.852,0.577,0.439,4.99,75.25,1.0,1.2,4.08,8.16,0.0
26-08-2004,21:39:04,0.00,0.742,0.852,0.577,0.439,4.57,84.25,2.1,1.2,0.19,12.80,0.0
26-08-2004,23:39:04,2.29,0.742,0.852,0.577,0.439,3.31,96.75,2.8,1.2,3.34,15.77,0.0
27-08-2004,01:39:04,0.00,0.742,0.852,0.577,0.439,3.74,90.25,2.3,1.2,2.60,12.62,0.0
27-08-2004,03:39:04,0.00,0.742,0.852,0.577,0.439,2.89,98.75,2.7,1.2,1.86,13.92,0.0
27-08-2004,05:39:04,0.00,0.742,0.852,0.577,0.439,2.03,100.00,2.0,1.2,4.27,7.79,0.0
27-08-2004,07:39:04,0.00,0.742,0.852,0.577,0.439,4.15,84.25,1.7,76.2,0.93,10.20,0.0
27-08-2004,09:39:04,0.00,0.742,0.852,0.577,0.439,4.57,85.75,2.4,778.7,1.86,12.62,0.0
27-08-2004,11:39:04,0.00,0.742,0.852,0.577,0.439,4.99,77.25,1.3,1361.2,3.15,12.25,0.0
27-08-2004,13:39:04,0.00,0.742,0.852,0.550,0.439,4.99,80.25,1.9,1468.7,1.48,10.58,0.0
27-08-2004,15:39:04,0.00,0.742,0.825,0.577,0.439,5.40,84.25,3.0,1143.7,4.45,9.46,0.0
27-08-2004,17:39:04,0.00,0.742,0.852,0.577,0.439,4.15,99.75,4.1,328.7,4.45,6.86,0.0
27-08-2004,19:39:04,0.00,0.742,0.852,0.577,0.439,2.89,98.25,2.6,1.2,0.19,8.16,0.0
27-08-2004,21:39:04,0.00,0.742,0.852,0.550,0.439,1.17,92.25,0.1,1.2,0.74,8.16,0.0
27-08-2004,23:39:04,0.00,0.742,0.852,0.550,0.439,1.60,40.75,-10.3,1.2,4.27,6.68,0.0
28-08-2004,01:39:04,0.00,0.742,0.825,0.550,0.439,2.89,12.25,-23.5,1.2,3.90,5.20,0.0
28-08-2004,03:39:04,0.00,0.715,0.825,0.550,0.439,2.89,10.75,-24.9,1.2,3.15,5.75,0.0
28-08-2004,05:39:04,0.00,0.715,0.825,0.550,0.439,1.17,32.75,-13.4,1.2,2.41,7.61,0.0
28-08-2004,07:39:04,0.00,0.715,0.825,0.550,0.439,2.89,25.25,-15.1,88.7,0.19,1.48,0.0
28-08-2004,09:39:04,0.00,0.715,0.825,0.550,0.439,7.43,25.25,-11.2,746.2,0.37,1.48,0.0
28-08-2004,11:39:04,0.00,0.715,0.825,0.550,0.439,9.42,21.75,-11.4,1353.7,0.37,1.30,0.0
28-08-2004,13:39:04,0.00,0.715,0.825,0.550,0.439,8.23,39.75,-4.6,1483.7,0.74,2.23,0.0
28-08-2004,15:39:04,0.00,0.715,0.825,0.550,0.439,7.03,46.75,-3.6,1078.7,0.93,1.86,0.0
28-08-2004,17:39:04,0.00,0.715,0.825,0.550,0.439,3.74,65.75,-2.1,411.2,2.41,4.64,0.0
28-08-2004,19:39:04,0.00,0.715,0.825,0.550,0.439,1.60,88.75,-0.1,1.2,2.04,5.57,0.0
28-08-2004,21:39:04,0.00,0.715,0.825,0.550,0.439,1.17,84.25,-1.2,1.2,1.11,2.41,0.0
28-08-2004,23:39:04,0.00,0.715,0.825,0.550,0.439,1.60,91.75,0.4,1.2,1.48,2.97,0.0
29-08-2004,01:39:04,0.00,0.715,0.825,0.550,0.439,-0.16,65.25,-5.9,1.2,1.86,3.53,0.0
29-08-2004,03:39:04,0.00,0.715,0.825,0.550,0.439,3.74,46.25,-6.7,1.2,3.15,5.57,0.0
29-08-2004,05:39:04,0.00,0.715,0.825,0.550,0.439,2.46,48.25,-7.4,1.2,2.23,5.75,0.0
29-08-2004,07:39:04,0.00,0.715,0.825,0.550,0.439,2.89,41.25,-9.0,48.7,2.04,4.64,0.0
29-08-2004,09:39:04,0.00,0.715,0.797,0.550,0.439,3.31,59.25,-3.9,486.2,4.82,9.46,0.0
29-08-2004,11:39:04,0.00,0.715,0.797,0.550,0.439,3.31,75.25,-0.6,756.2,4.82,15.59,0.0
29-08-2004,13:39:04,0.00,0.715,0.797,0.550,0.439,2.89,93.75,2.0,1053.7,4.27,16.14,0.0
29-08-2004,15:39:04,0.00,0.715,0.797,0.550,0.439,2.89,97.75,2.6,443.7,4.82,8.53,0.0
29-08-2004,17:39:04,0.25,0.715,0.797,0.550,0.439,2.03,100.00,2.0,111.2,0.00,10.58,0.0
29-08-2004,19:39:04,1.02,0.715,0.797,0.550,0.439,2.46,100.00,2.5,1.2,1.67,15.77,0.0
29-08-2004,21:39:04,2.29,0.715,0.797,0.550,0.439,3.31,100.00,3.3,1.2,0.00,15.77,0.0
29-08-2004,23:39:04,3.05,0.715,0.797,0.550,0.412,2.89,100.00,2.9,1.2,3.71,13.17,0.0
30-08-2004,01:39:04,3.30,0.715,0.797,0.550,0.439,2.89,100.00,2.9,1.2,3.71,13.92,0.0
30-08-2004,03:39:04,4.57,0.715,0.797,0.550,0.412,3.74,100.00,3.7,1.2,1.86,12.99,0.0
30-08-2004,05:39:04,10.16,0.715,0.797,0.550,0.412,3.74,100.00,3.7,1.2,0.56,11.50,0.0
30-08-2004,07:39:04,11.18,0.687,0.770,0.522,0.412,3.31,100.00,3.3,33.7,3.53,14.84,0.0
30-08-2004,09:39:04,4.06,0.687,0.770,0.522,0.412,2.46,100.00,2.5,326.2,2.41,20.04,0.0
30-08-2004,11:39:04,2.79,0.687,0.770,0.522,0.412,2.03,100.00,2.0,596.2,1.67,19.11,0.0
30-08-2004,13:39:04,0.76,0.687,0.770,0.495,0.412,1.60,100.00,1.6,561.2,1.48,23.19,0.0
30-08-2004,15:39:04,0.00,0.660,0.742,0.495,0.412,1.60,100.00,1.6,553.7,1.48,19.85,0.0
30-08-2004,17:39:04,0.00,0.660,0.742,0.495,0.412,1.17,100.00,1.2,216.2,4.45,14.84,0.0
30-08-2004,19:39:04,0.00,0.660,0.715,0.495,0.384,0.73,99.25,0.6,1.2,3.15,13.17,0.0
30-08-2004,21:39:04,0.00,0.632,0.715,0.495,0.384,0.73,100.00,0.7,1.2,2.41,13.36,0.0
30-08-2004,23:39:04,0.00,0.632,0.715,0.467,0.384,0.29,100.00,0.3,1.2,2.97,13.73,0.0
31-08-2004,01:39:04,0.00,0.605,0.687,0.467,0.384,-0.16,100.00,-0.2,1.2,0.56,11.32,0.0
31-08-2004,03:39:04,0.00,0.605,0.687,0.467,0.384,-0.16,100.00,-0.2,1.2,5.01,9.09,0.0
31-08-2004,05:39:04,0.00,0.605,0.687,0.467,0.384,-0.61,100.00,-0.6,1.2,3.34,7.61,0.0
31-08-2004,07:39:04,0.00,0.605,0.687,0.467,0.384,-1.97,100.00,-2.0,41.2,2.78,7.98,0.0
31-08-2004,09:39:04,1.02,0.605,0.660,0.439,0.384,-0.61,100.00,-0.6,486.2,0.93,3.53,0.0
31-08-2004,11:39:04,0.00,0.605,0.660,0.439,0.384,-0.16,100.00,-0.2,1118.7,1.86,3.71,0.0
31-08-2004,13:39:04,0.00,0.577,0.660,0.439,0.384,0.73,83.75,-1.7,1433.7,1.67,5.94,0.0
31-08-2004,15:39:04,0.00,0.577,0.660,0.439,0.384,2.03,69.25,-3.0,886.2,2.04,5.01,0.0
31-08-2004,17:39:04,0.00,0.577,0.660,0.439,0.384,-1.06,78.75,-4.3,283.7,1.11,2.41,0.0
31-08-2004,19:39:04,0.00,0.577,0.660,0.439,0.356,-4.33,93.75,-5.2,1.2,0.56,2.04,0.0
31-08-2004,21:39:04,0.00,0.577,0.660,0.439,0.356,-5.31,100.00,-5.3,1.2,2.04,5.38,0.0
31-08-2004,23:39:04,0.00,0.577,0.660,0.439,0.356,-5.31,90.75,-6.6,1.2,0.93,4.27,0.0
01-09-2004,01:39:04,0.00,0.577,0.632,0.439,0.356,-4.82,100.00,-4.8,1.2,1.11,3.90,0.0
01-09-2004,03:39:04,0.00,0.577,0.632,0.439,0.356,-4.82,100.00,-4.8,1.2,2.23,5.75,0.0
01-09-2004,05:39:04,0.00,0.577,0.632,0.439,0.356,-3.85,100.00,-3.9,1.2,2.78,8.16,0.0
01-09-2004,07:39:04,0.00,0.577,0.632,0.439,0.356,-2.90,100.00,-2.9,66.2,3.90,8.35,0.0
01-09-2004,09:39:04,0.00,0.577,0.632,0.439,0.356,-1.51,100.00,-1.5,596.2,4.08,8.35,0.0
01-09-2004,11:39:04,0.00,0.577,0.632,0.439,0.356,-0.16,100.00,-0.2,1301.2,4.82,8.91,0.0
01-09-2004,13:39:04,0.00,0.577,0.632,0.439,0.384,0.73,88.25,-1.0,1378.7,4.45,7.61,0.0
01-09-2004,15:39:04,0.00,0.577,0.632,0.439,0.356,-0.16,100.00,-0.2,906.2,3.53,8.53,0.0
01-09-2004,17:39:04,0.00,0.577,0.632,0.439,0.356,-0.61,100.00,-0.6,328.7,3.53,6.49,0.0
01-09-2004,19:39:04,0.00,0.577,0.632,0.439,0.356,-1.51,100.00,-1.5,1.2,4.82,8.53,0.0
01-09-2004,21:39:04,0.00,0.577,0.632,0.439,0.356,-1.06,100.00,-1.1,1.2,0.56,9.09,0.0
01-09-2004,23:39:04,0.00,0.577,0.632,0.439,0.329,-1.97,100.00,-2.0,1.2,0.93,10.02,0.0
02-09-2004,01:39:04,0.00,0.577,0.632,0.439,0.356,-1.97,100.00,-2.0,1.2,4.27,7.79,0.0
02-09-2004,03:39:04,0.00,0.577,0.632,0.439,0.329,-2.44,100.00,-2.4,1.2,0.19,2.23,0.0
02-09-2004,05:39:04,0.00,0.577,0.632,0.439,0.356,-2.90,100.00,-2.9,1.2,0.00,0.00,0.0
02-09-2004,07:39:04,0.00,0.577,0.632,0.439,0.329,-2.90,100.00,-2.9,53.7,0.00,0.00,0.0
02-09-2004,09:39:04,0.25,0.577,0.632,0.439,0.356,-0.16,100.00,-0.2,633.7,0.37,2.97,0.0
02-09-2004,11:39:04,0.00,0.577,0.632,0.439,0.356,5.81,63.25,-0.6,1431.2,0.37,1.86,0.0
02-09-2004,13:39:04,0.00,0.577,0.632,0.439,0.356,3.74,67.75,-1.7,1551.2,0.56,2.23,0.0
02-09-2004,15:39:04,0.00,0.577,0.632,0.439,0.356,2.89,85.25,0.7,898.7,1.48,2.97,0.0
02-09-2004,17:39:04,0.00,0.577,0.632,0.439,0.356,1.17,100.00,1.2,193.7,1.30,2.97,0.0
02-09-2004,19:39:04,0.00,0.577,0.632,0.439,0.356,0.73,100.00,0.7,1.2,1.30,3.90,0.0
02-09-2004,21:39:04,0.00,0.577,0.632,0.439,0.329,-0.16,100.00,-0.2,1.2,2.60,4.27,0.0
02-09-2004,23:39:04,0.00,0.577,0.632,0.439,0.329,-1.51,100.00,-1.5,1.2,1.30,3.34,0.0
03-09-2004,01:39:04,0.00,0.577,0.632,0.439,0.329,-1.06,100.00,-1.1,1.2,1.86,4.08,0.0
03-09-2004,03:39:04,0.00,0.577,0.632,0.439,0.329,-0.61,100.00,-0.6,1.2,4.08,6.31,0.0
03-09-2004,05:39:04,0.00,0.577,0.632,0.439,0.329,-1.06,100.00,-1.1,1.2,5.01,7.79,0.0
03-09-2004,07:39:04,0.00,0.577,0.632,0.439,0.329,-1.06,100.00,-1.1,56.2,4.82,7.79,0.0
03-09-2004,09:39:04,0.00,0.577,0.632,0.439,0.356,-0.61,100.00,-0.6,448.7,4.64,10.20,0.0
03-09-2004,11:39:04,0.00,0.577,0.632,0.439,0.356,-0.16,98.25,-0.4,856.2,5.01,9.46,0.0
03-09-2004,13:39:04,0.00,0.577,0.632,0.439,0.356,-0.16,89.75,-1.6,1108.7,0.93,9.46,0.0
03-09-2004,15:39:04,0.00,0.577,0.632,0.439,0.356,-0.61,100.00,-0.6,783.7,4.64,7.98,0.0
03-09-2004,17:39:04,0.00,0.577,0.632,0.439,0.356,-1.06,100.00,-1.1,276.2,4.08,7.05,0.0
03-09-2004,19:39:04,0.00,0.577,0.632,0.439,0.329,-1.06,100.00,-1.1,1.2,4.64,8.91,0.0
03-09-2004,21:39:04,0.00,0.577,0.632,0.439,0.329,-1.97,100.00,-2.0,1.2,5.01,9.28,0.0
03-09-2004,23:39:04,0.00,0.577,0.660,0.439,0.329,-1.51,100.00,-1.5,1.2,1.86,10.39,0.0
04-09-2004,01:39:04,0.00,0.577,0.632,0.439,0.329,-2.44,100.00,-2.4,1.2,1.48,11.13,0.0
04-09-2004,03:39:04,0.00,0.577,0.632,0.439,0.329,-2.44,100.00,-2.4,1.2,0.19,10.20,0.0
04-09-2004,05:39:04,0.00,0.605,0.632,0.439,0.329,-2.90,100.00,-2.9,1.2,3.34,8.91,0.0
04-09-2004,07:39:04,0.00,0.605,0.660,0.439,0.329,-1.97,100.00,-2.0,31.2,1.30,2.97,0.0
04-09-2004,09:39:04,0.76,0.605,0.660,0.439,0.329,-1.97,100.00,-2.0,431.2,3.53,6.12,0.0
04-09-2004,11:39:04,1.27,0.605,0.660,0.467,0.329,-1.06,100.00,-1.1,846.2,3.90,6.12,0.0
04-09-2004,13:39:04,0.51,0.605,0.660,0.467,0.329,-0.61,100.00,-0.6,913.7,4.08,7.24,0.0
04-09-2004,15:39:04,0.00,0.605,0.660,0.467,0.356,-0.61,98.75,-0.8,746.2,3.90,7.24,0.0
04-09-2004,17:39:04,0.00,0.605,0.660,0.467,0.329,-1.51,100.00,-1.5,318.7,4.08,7.42,0.0
04-09-2004,19:39:04,0.00,0.605,0.660,0.467,0.329,-1.51,100.00,-1.5,1.2,4.08,7.61,0.0
04-09-2004,21:39:04,0.00,0.605,0.660,0.467,0.329,-1.97,100.00,-2.0,1.2,0.93,10.58,0.0
04-09-2004,23:39:04,0.00,0.605,0.660,0.467,0.329,-2.44,100.00,-2.4,1.2,0.00,8.72,0.0
05-09-2004,01:39:04,0.00,0.605,0.660,0.467,0.329,-2.90,100.00,-2.9,1.2,0.37,8.72,0.0
05-09-2004,03:39:04,0.00,0.605,0.660,0.467,0.356,-3.37,100.00,-3.4,1.2,2.41,12.06,0.0
05-09-2004,05:39:04,0.00,0.605,0.660,0.467,0.329,-1.51,100.00,-1.5,1.2,3.53,12.43,0.0
05-09-2004,07:39:04,0.00,0.605,0.660,0.467,0.329,-1.06,100.00,-1.1,78.7,4.64,15.21,0.0
05-09-2004,09:39:04,0.51,0.605,0.660,0.467,0.356,-0.61,100.00,-0.6,713.7,2.97,13.17,0.0
05-09-2004,11:39:04,0.00,0.605,0.660,0.467,0.356,0.73,100.00,0.7,1043.7,2.97,12.99,0.0
05-09-2004,13:39:04,0.00,0.605,0.660,0.467,0.356,0.73,100.00,0.7,1358.7,1.48,9.83,0.0
05-09-2004,15:39:04,0.00,0.605,0.660,0.467,0.356,0.29,100.00,0.3,576.2,5.01,8.53,0.0
05-09-2004,17:39:04,0.25,0.605,0.660,0.467,0.356,0.29,100.00,0.3,218.7,2.23,9.09,0.0
05-09-2004,19:39:04,0.00,0.605,0.660,0.467,0.329,-0.16,100.00,-0.2,1.2,0.00,0.00,0.0
05-09-2004,21:39:04,0.00,0.605,0.660,0.467,0.329,-0.16,100.00,-0.2,1.2,0.00,0.00,0.0
05-09-2004,23:39:04,0.00,0.605,0.660,0.467,0.329,-0.16,100.00,-0.2,1.2,0.00,0.00,0.0
06-09-2004,01:39:04,0.00,0.605,0.660,0.467,0.329,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
06-09-2004,03:39:04,0.00,0.605,0.660,0.467,0.329,-1.51,100.00,-1.5,1.2,0.00,0.00,0.0
06-09-2004,05:39:04,0.00,0.605,0.660,0.467,0.329,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
06-09-2004,07:39:04,0.25,0.605,0.660,0.467,0.329,-0.16,100.00,-0.2,158.7,0.00,0.00,0.0
06-09-2004,09:39:04,0.00,0.605,0.660,0.467,0.356,0.73,100.00,0.7,938.7,1.30,3.53,0.0
