SITE,REP,DATE,HOUR,TEMP,
PRO2,2,05/10/12,9,0.206,
PRO2,2,05/10/12,10,0.206,
PRO2,2,05/10/12,11,0.206,
PRO2,2,05/10/12,12,0.206,
PRO2,2,05/10/12,13,0.206,
PRO2,2,05/10/12,14,0.206,
PRO2,2,05/10/12,15,0.206,
PRO2,2,05/10/12,16,0.206,
PRO2,2,05/10/12,17,0.206,
PRO2,2,05/10/12,18,0.206,
PRO2,2,05/10/12,19,0.206,
PRO2,2,05/10/12,20,0.206,
PRO2,2,05/10/12,21,0.206,
PRO2,2,05/10/12,22,0.206,
PRO2,2,05/10/12,23,0.206,
PRO2,2,06/10/12,0,0.206,
PRO2,2,06/10/12,1,0.206,
PRO2,2,06/10/12,2,0.206,
PRO2,2,06/10/12,3,0.206,
PRO2,2,06/10/12,4,0.206,
PRO2,2,06/10/12,5,0.206,
PRO2,2,06/10/12,6,0.206,
PRO2,2,06/10/12,7,0.206,
PRO2,2,06/10/12,8,0.206,
PRO2,2,06/10/12,9,0.206,
PRO2,2,06/10/12,10,0.206,
PRO2,2,06/10/12,11,0.206,
PRO2,2,06/10/12,12,0.206,
PRO2,2,06/10/12,13,0.206,
PRO2,2,06/10/12,14,0.206,
PRO2,2,06/10/12,15,0.206,
PRO2,2,06/10/12,16,0.206,
PRO2,2,06/10/12,17,0.206,
PRO2,2,06/10/12,18,0.206,
PRO2,2,06/10/12,19,0.206,
PRO2,2,06/10/12,20,0.206,
PRO2,2,06/10/12,21,0.206,
PRO2,2,06/10/12,22,0.206,
PRO2,2,06/10/12,23,0.206,
PRO2,2,07/10/12,0,0.206,
PRO2,2,07/10/12,1,0.206,
PRO2,2,07/10/12,3,0.206,
PRO2,2,07/10/12,4,0.206,
PRO2,2,07/10/12,5,0.206,
PRO2,2,07/10/12,6,0.206,
PRO2,2,07/10/12,7,0.206,
PRO2,2,07/10/12,8,0.206,
PRO2,2,07/10/12,9,0.206,
PRO2,2,07/10/12,10,0.206,
PRO2,2,07/10/12,11,0.206,
PRO2,2,07/10/12,12,0.206,
PRO2,2,07/10/12,13,0.206,
PRO2,2,07/10/12,14,0.206,
PRO2,2,07/10/12,15,0.206,
PRO2,2,07/10/12,16,0.206,
PRO2,2,07/10/12,17,0.206,
PRO2,2,07/10/12,18,0.206,
PRO2,2,07/10/12,19,0.206,
PRO2,2,07/10/12,20,0.206,
PRO2,2,07/10/12,21,0.206,
PRO2,2,07/10/12,22,0.206,
PRO2,2,07/10/12,23,0.206,
PRO2,2,08/10/12,0,0.206,
PRO2,2,08/10/12,1,0.206,
PRO2,2,08/10/12,2,0.206,
PRO2,2,08/10/12,3,0.206,
PRO2,2,08/10/12,4,0.206,
PRO2,2,08/10/12,5,0.206,
PRO2,2,08/10/12,6,0.206,
PRO2,2,08/10/12,7,0.206,
PRO2,2,08/10/12,8,0.206,
PRO2,2,08/10/12,9,0.206,
PRO2,2,08/10/12,10,0.206,
PRO2,2,08/10/12,11,0.206,
PRO2,2,08/10/12,12,0.206,
PRO2,2,08/10/12,13,0.206,
PRO2,2,08/10/12,14,0.206,
PRO2,2,08/10/12,15,0.206,
PRO2,2,08/10/12,16,0.206,
PRO2,2,08/10/12,17,0.206,
PRO2,2,08/10/12,18,0.206,
PRO2,2,08/10/12,19,0.206,
PRO2,2,08/10/12,20,0.206,
PRO2,2,08/10/12,21,0.206,
PRO2,2,08/10/12,22,0.206,
PRO2,2,08/10/12,23,0.206,
PRO2,2,09/10/12,0,0.206,
PRO2,2,09/10/12,1,0.206,
PRO2,2,09/10/12,2,0.206,
PRO2,2,09/10/12,3,0.206,
PRO2,2,09/10/12,4,0.206,
PRO2,2,09/10/12,5,0.206,
PRO2,2,09/10/12,6,0.206,
PRO2,2,09/10/12,7,0.206,
PRO2,2,09/10/12,8,0.206,
PRO2,2,09/10/12,9,0.206,
PRO2,2,09/10/12,10,0.206,
PRO2,2,09/10/12,11,0.206,
PRO2,2,09/10/12,12,0.206,
PRO2,2,09/10/12,13,0.206,
PRO2,2,09/10/12,14,0.206,
PRO2,2,09/10/12,15,0.206,
PRO2,2,09/10/12,16,0.206,
PRO2,2,09/10/12,17,0.206,
PRO2,2,09/10/12,18,0.206,
PRO2,2,09/10/12,19,0.206,
PRO2,2,09/10/12,20,0.206,
PRO2,2,09/10/12,21,0.206,
PRO2,2,09/10/12,22,0.206,
PRO2,2,09/10/12,23,0.206,
PRO2,2,10/10/12,0,0.206,
PRO2,2,10/10/12,1,0.206,
PRO2,2,10/10/12,2,0.206,
PRO2,2,10/10/12,3,0.206,
PRO2,2,10/10/12,4,0.206,
PRO2,2,10/10/12,5,0.206,
PRO2,2,10/10/12,6,0.206,
PRO2,2,10/10/12,7,0.206,
PRO2,2,10/10/12,8,0.269,
PRO2,2,10/10/12,9,0.206,
PRO2,2,10/10/12,10,0.206,
PRO2,2,10/10/12,11,0.206,
PRO2,2,10/10/12,12,0.206,
PRO2,2,10/10/12,13,0.206,
PRO2,2,10/10/12,14,0.206,
PRO2,2,10/10/12,15,0.206,
PRO2,2,10/10/12,16,0.206,
PRO2,2,10/10/12,17,0.269,
PRO2,2,10/10/12,18,0.206,
PRO2,2,10/10/12,19,0.206,
PRO2,2,10/10/12,20,0.206,
PRO2,2,10/10/12,21,0.206,
PRO2,2,10/10/12,22,0.206,
PRO2,2,10/10/12,23,0.206,
PRO2,2,11/10/12,0,0.206,
PRO2,2,11/10/12,1,0.206,
PRO2,2,11/10/12,2,0.206,
PRO2,2,11/10/12,3,0.206,
PRO2,2,11/10/12,4,0.206,
PRO2,2,11/10/12,5,0.206,
PRO2,2,11/10/12,6,0.206,
PRO2,2,11/10/12,7,0.206,
PRO2,2,11/10/12,8,0.206,
PRO2,2,11/10/12,9,0.206,
PRO2,2,11/10/12,10,0.206,
PRO2,2,11/10/12,11,0.206,
PRO2,2,11/10/12,12,0.269,
PRO2,2,11/10/12,13,0.206,
PRO2,2,11/10/12,14,0.206,
PRO2,2,11/10/12,15,0.206,
PRO2,2,11/10/12,16,0.206,
PRO2,2,11/10/12,17,0.206,
PRO2,2,11/10/12,18,0.206,
PRO2,2,11/10/12,19,0.206,
PRO2,2,11/10/12,20,0.206,
PRO2,2,11/10/12,21,0.206,
PRO2,2,11/10/12,22,0.269,
PRO2,2,11/10/12,23,0.269,
PRO2,2,12/10/12,0,0.206,
PRO2,2,12/10/12,1,0.206,
PRO2,2,12/10/12,2,0.206,
PRO2,2,12/10/12,3,0.206,
PRO2,2,12/10/12,4,0.206,
PRO2,2,12/10/12,5,0.206,
PRO2,2,12/10/12,6,0.206,
PRO2,2,12/10/12,7,0.206,
PRO2,2,12/10/12,8,0.206,
PRO2,2,12/10/12,9,0.206,
PRO2,2,12/10/12,10,0.206,
PRO2,2,12/10/12,11,0.206,
PRO2,2,12/10/12,12,0.269,
PRO2,2,12/10/12,13,0.269,
PRO2,2,12/10/12,14,0.269,
PRO2,2,12/10/12,15,0.269,
PRO2,2,12/10/12,16,0.206,
PRO2,2,12/10/12,17,0.269,
PRO2,2,12/10/12,18,0.206,
PRO2,2,12/10/12,19,0.206,
PRO2,2,12/10/12,20,0.206,
PRO2,2,12/10/12,21,0.206,
PRO2,2,12/10/12,22,0.206,
PRO2,2,12/10/12,23,0.206,
PRO2,2,13/10/12,0,0.206,
PRO2,2,13/10/12,1,0.206,
PRO2,2,13/10/12,2,0.269,
PRO2,2,13/10/12,3,0.269,
PRO2,2,13/10/12,4,0.206,
PRO2,2,13/10/12,5,0.206,
PRO2,2,13/10/12,6,0.206,
PRO2,2,13/10/12,7,0.206,
PRO2,2,13/10/12,8,0.269,
PRO2,2,13/10/12,9,0.206,
PRO2,2,13/10/12,10,0.269,
PRO2,2,13/10/12,11,0.269,
PRO2,2,13/10/12,12,0.206,
PRO2,2,13/10/12,13,0.269,
PRO2,2,13/10/12,14,0.269,
PRO2,2,13/10/12,15,0.206,
PRO2,2,13/10/12,16,0.269,
PRO2,2,13/10/12,17,0.269,
PRO2,2,13/10/12,18,0.206,
PRO2,2,13/10/12,19,0.206,
PRO2,2,13/10/12,20,0.206,
PRO2,2,13/10/12,21,0.206,
PRO2,2,13/10/12,22,0.206,
PRO2,2,13/10/12,23,0.206,
PRO2,2,14/10/12,0,0.206,
PRO2,2,14/10/12,1,0.206,
PRO2,2,14/10/12,2,0.206,
PRO2,2,14/10/12,3,0.206,
PRO2,2,14/10/12,4,0.206,
PRO2,2,14/10/12,5,0.206,
PRO2,2,14/10/12,6,0.206,
PRO2,2,14/10/12,7,0.206,
PRO2,2,14/10/12,8,0.206,
PRO2,2,14/10/12,9,0.206,
PRO2,2,14/10/12,10,0.269,
PRO2,2,14/10/12,11,0.206,
PRO2,2,14/10/12,12,0.269,
PRO2,2,14/10/12,13,0.269,
PRO2,2,14/10/12,14,0.269,
PRO2,2,14/10/12,15,0.269,
PRO2,2,14/10/12,16,0.269,
PRO2,2,14/10/12,17,0.269,
PRO2,2,14/10/12,18,0.206,
PRO2,2,14/10/12,19,0.206,
PRO2,2,14/10/12,20,0.206,
PRO2,2,14/10/12,21,0.206,
PRO2,2,14/10/12,22,0.206,
PRO2,2,14/10/12,23,0.206,
PRO2,2,15/10/12,0,0.206,
PRO2,2,15/10/12,1,0.206,
PRO2,2,15/10/12,2,0.206,
PRO2,2,15/10/12,3,0.206,
PRO2,2,15/10/12,4,0.206,
PRO2,2,15/10/12,5,0.206,
PRO2,2,15/10/12,6,0.206,
PRO2,2,15/10/12,7,0.206,
PRO2,2,15/10/12,8,0.206,
PRO2,2,15/10/12,9,0.206,
PRO2,2,15/10/12,10,0.206,
PRO2,2,15/10/12,11,0.269,
PRO2,2,15/10/12,12,0.269,
PRO2,2,15/10/12,13,0.269,
PRO2,2,15/10/12,14,0.394,
PRO2,2,15/10/12,15,0.833,
PRO2,2,15/10/12,16,0.896,
PRO2,2,15/10/12,17,0.958,
PRO2,2,15/10/12,18,0.896,
PRO2,2,15/10/12,19,0.896,
PRO2,2,15/10/12,20,0.833,
PRO2,2,15/10/12,21,0.77,
PRO2,2,15/10/12,22,0.708,
PRO2,2,15/10/12,23,0.77,
PRO2,2,16/10/12,0,0.833,
PRO2,2,16/10/12,1,1.021,
PRO2,2,16/10/12,2,0.833,
PRO2,2,16/10/12,3,0.77,
PRO2,2,16/10/12,4,0.77,
PRO2,2,16/10/12,5,0.645,
PRO2,2,16/10/12,6,0.833,
PRO2,2,16/10/12,7,0.958,
PRO2,2,16/10/12,8,0.958,
PRO2,2,16/10/12,9,1.523,
PRO2,2,16/10/12,10,1.962,
PRO2,2,16/10/12,11,1.585,
PRO2,2,16/10/12,12,1.46,
PRO2,2,16/10/12,13,1.46,
PRO2,2,16/10/12,14,1.711,
PRO2,2,16/10/12,15,1.711,
PRO2,2,16/10/12,16,1.523,
PRO2,2,16/10/12,17,1.397,
PRO2,2,16/10/12,18,1.648,
PRO2,2,16/10/12,19,1.774,
PRO2,2,16/10/12,20,0.958,
PRO2,2,16/10/12,21,2.275,
PRO2,2,16/10/12,22,1.962,
PRO2,2,16/10/12,23,1.397,
PRO2,2,17/10/12,0,1.335,
PRO2,2,17/10/12,1,0.394,
PRO2,2,17/10/12,2,-0.045,
PRO2,2,17/10/12,3,-1.676,
PRO2,2,17/10/12,4,-2.366,
PRO2,2,17/10/12,5,-2.742,
PRO2,2,17/10/12,6,-3.119,
PRO2,2,17/10/12,7,-3.119,
PRO2,2,17/10/12,8,-1.613,
PRO2,2,17/10/12,9,0.269,
PRO2,2,17/10/12,10,1.397,
PRO2,2,17/10/12,11,2.965,
PRO2,2,17/10/12,12,4.594,
PRO2,2,17/10/12,13,6.85,
PRO2,2,17/10/12,14,8.354,
PRO2,2,17/10/12,15,11.861,
PRO2,2,17/10/12,16,15.179,
PRO2,2,17/10/12,17,17.306,
PRO2,2,17/10/12,18,17.619,
PRO2,2,17/10/12,19,13.113,
PRO2,2,17/10/12,20,2.651,
PRO2,2,17/10/12,21,0.958,
PRO2,2,17/10/12,22,-1.237,
PRO2,2,17/10/12,23,-1.613,
PRO2,2,18/10/12,0,-1.927,
PRO2,2,18/10/12,1,-2.366,
PRO2,2,18/10/12,2,-2.679,
PRO2,2,18/10/12,3,-2.303,
PRO2,2,18/10/12,4,-2.429,
PRO2,2,18/10/12,5,-2.366,
PRO2,2,18/10/12,6,-2.366,
PRO2,2,18/10/12,7,-1.864,
PRO2,2,18/10/12,8,0.645,
PRO2,2,18/10/12,9,10.859,
PRO2,2,18/10/12,10,13.551,
PRO2,2,18/10/12,11,14.553,
PRO2,2,18/10/12,12,16.305,
PRO2,2,18/10/12,13,15.805,
PRO2,2,18/10/12,14,18.683,
PRO2,2,18/10/12,15,21.372,
PRO2,2,18/10/12,16,17.557,
PRO2,2,18/10/12,17,17.369,
PRO2,2,18/10/12,18,18.307,
PRO2,2,18/10/12,19,8.354,
PRO2,2,18/10/12,20,6.161,
PRO2,2,18/10/12,21,4.657,
PRO2,2,18/10/12,22,3.153,
PRO2,2,18/10/12,23,2.965,
PRO2,2,19/10/12,0,2.4,
PRO2,2,19/10/12,1,1.711,
PRO2,2,19/10/12,2,1.397,
PRO2,2,19/10/12,3,-0.045,
PRO2,2,19/10/12,4,1.209,
PRO2,2,19/10/12,5,1.899,
PRO2,2,19/10/12,6,1.711,
PRO2,2,19/10/12,7,3.278,
PRO2,2,19/10/12,8,2.714,
PRO2,2,19/10/12,9,7.289,
PRO2,2,19/10/12,10,13.176,
PRO2,2,19/10/12,11,14.365,
PRO2,2,19/10/12,12,15.742,
PRO2,2,19/10/12,13,16.681,
PRO2,2,19/10/12,14,18.307,
PRO2,2,19/10/12,15,21.872,
PRO2,2,19/10/12,16,26.248,
PRO2,2,19/10/12,17,24.623,
PRO2,2,19/10/12,18,20.622,
PRO2,2,19/10/12,19,11.861,
PRO2,2,19/10/12,20,7.978,
PRO2,2,19/10/12,21,6.788,
PRO2,2,19/10/12,22,5.91,
PRO2,2,19/10/12,23,5.409,
PRO2,2,20/10/12,0,3.654,
PRO2,2,20/10/12,1,3.717,
PRO2,2,20/10/12,2,3.153,
PRO2,2,20/10/12,3,2.589,
PRO2,2,20/10/12,4,1.021,
PRO2,2,20/10/12,5,1.523,
PRO2,2,20/10/12,6,1.397,
PRO2,2,20/10/12,7,0.269,
PRO2,2,20/10/12,8,3.654,
PRO2,2,20/10/12,9,6.537,
PRO2,2,20/10/12,10,16.493,
PRO2,2,20/10/12,11,18.307,
PRO2,2,20/10/12,12,17.494,
PRO2,2,20/10/12,13,18.683,
PRO2,2,20/10/12,14,20.372,
PRO2,2,20/10/12,15,26.56,
PRO2,2,20/10/12,16,29.309,
PRO2,2,20/10/12,17,25.123,
PRO2,2,20/10/12,18,20.372,
PRO2,2,20/10/12,19,10.108,
PRO2,2,20/10/12,20,5.848,
PRO2,2,20/10/12,21,4.218,
PRO2,2,20/10/12,22,3.842,
PRO2,2,20/10/12,23,3.78,
PRO2,2,21/10/12,0,3.529,
PRO2,2,21/10/12,1,4.406,
PRO2,2,21/10/12,2,3.842,
PRO2,2,21/10/12,3,4.782,
PRO2,2,21/10/12,4,3.466,
PRO2,2,21/10/12,5,3.153,
PRO2,2,21/10/12,6,2.463,
PRO2,2,21/10/12,7,2.714,
PRO2,2,21/10/12,8,2.212,
PRO2,2,21/10/12,9,4.218,
PRO2,2,21/10/12,10,12.675,
PRO2,2,21/10/12,11,13.489,
PRO2,2,21/10/12,12,13.364,
PRO2,2,21/10/12,13,14.24,
PRO2,2,21/10/12,14,14.803,
PRO2,2,21/10/12,15,20.684,
PRO2,2,21/10/12,16,24.561,
PRO2,2,21/10/12,17,22.31,
PRO2,2,21/10/12,18,17.119,
PRO2,2,21/10/12,19,6.412,
PRO2,2,21/10/12,20,1.585,
PRO2,2,21/10/12,21,0.833,
PRO2,2,21/10/12,22,0.331,
PRO2,2,21/10/12,23,-1.425,
PRO2,2,22/10/12,0,-0.296,
PRO2,2,22/10/12,1,0.394,
PRO2,2,22/10/12,2,-0.609,
PRO2,2,22/10/12,3,-0.735,
PRO2,2,22/10/12,4,-0.86,
PRO2,2,22/10/12,5,-0.923,
PRO2,2,22/10/12,6,-0.735,
PRO2,2,22/10/12,7,-0.421,
PRO2,2,22/10/12,8,0.018,
PRO2,2,22/10/12,9,0.519,
PRO2,2,22/10/12,10,0.896,
PRO2,2,22/10/12,11,5.409,
PRO2,2,22/10/12,12,7.164,
PRO2,2,22/10/12,13,9.607,
PRO2,2,22/10/12,14,12.8,
PRO2,2,22/10/12,15,15.554,
PRO2,2,22/10/12,16,19.371,
PRO2,2,22/10/12,17,21.997,
PRO2,2,22/10/12,18,17.369,
PRO2,2,22/10/12,19,5.472,
PRO2,2,22/10/12,20,1.209,
PRO2,2,22/10/12,21,0.08,
PRO2,2,22/10/12,22,0.645,
PRO2,2,22/10/12,23,-0.484,
PRO2,2,23/10/12,0,-2.993,
PRO2,2,23/10/12,1,-2.93,
PRO2,2,23/10/12,2,-3.181,
PRO2,2,23/10/12,3,-3.809,
PRO2,2,23/10/12,4,-5.315,
PRO2,2,23/10/12,5,-4.75,
PRO2,2,23/10/12,6,-5.064,
PRO2,2,23/10/12,7,-3.997,
PRO2,2,23/10/12,8,-0.672,
PRO2,2,23/10/12,9,3.968,
PRO2,2,23/10/12,10,14.052,
PRO2,2,23/10/12,11,18.12,
PRO2,2,23/10/12,12,15.992,
PRO2,2,23/10/12,13,17.244,
PRO2,2,23/10/12,14,19.246,
PRO2,2,23/10/12,15,27.435,
PRO2,2,23/10/12,16,30.808,
PRO2,2,23/10/12,17,18.182,
PRO2,2,23/10/12,18,13.113,
PRO2,2,23/10/12,19,10.233,
PRO2,2,23/10/12,20,1.46,
PRO2,2,23/10/12,21,0.582,
PRO2,2,23/10/12,22,1.711,
PRO2,2,23/10/12,23,2.4,
PRO2,2,24/10/12,0,2.087,
PRO2,2,24/10/12,1,2.338,
PRO2,2,24/10/12,2,2.4,
PRO2,2,24/10/12,3,1.711,
PRO2,2,24/10/12,4,1.397,
PRO2,2,24/10/12,5,1.146,
PRO2,2,24/10/12,6,1.272,
PRO2,2,24/10/12,7,1.962,
PRO2,2,24/10/12,8,4.156,
PRO2,2,24/10/12,9,8.667,
PRO2,2,24/10/12,10,8.166,
PRO2,2,24/10/12,11,12.174,
PRO2,2,24/10/12,12,14.052,
PRO2,2,24/10/12,13,15.429,
PRO2,2,24/10/12,14,14.115,
PRO3,1,2/11/11,19,6.934,
PRO3,1,2/11/11,20,4.796,
PRO3,1,2/11/11,21,1.838,
PRO3,1,2/11/11,22,1.145,
PRO3,1,2/11/11,23,0.893,
PRO3,1,3/11/11,0,1.208,
PRO3,1,3/11/11,1,-1.627,
PRO3,1,3/11/11,2,-4.024,
PRO3,1,3/11/11,3,-4.97,
PRO3,1,3/11/11,4,-5.475,
PRO3,1,3/11/11,5,-3.078,
PRO3,1,3/11/11,6,-5.601,
PRO3,1,3/11/11,7,-1.06,
PRO3,1,3/11/11,8,7.06,
PRO3,1,3/11/11,9,11.331,
PRO3,1,3/11/11,10,14.531,
PRO3,1,3/11/11,11,17.54,
PRO3,1,3/11/11,12,19.482,
PRO3,1,3/11/11,13,20.796,
PRO3,1,3/11/11,14,20.609,
PRO3,1,3/11/11,15,18.48,
PRO3,1,3/11/11,16,26.486,
PRO3,1,3/11/11,17,14.406,
PRO3,1,3/11/11,18,10.704,
PRO3,1,3/11/11,19,8.254,
PRO3,1,3/11/11,20,5.425,
PRO3,1,3/11/11,21,5.362,
PRO3,1,3/11/11,22,4.418,
PRO3,1,3/11/11,23,0.956,
PRO3,1,4/11/11,0,0.326,
PRO3,1,4/11/11,1,-0.556,
PRO3,1,4/11/11,2,-1.88,
PRO3,1,4/11/11,3,-4.213,
PRO3,1,4/11/11,4,-3.141,
PRO3,1,4/11/11,5,-1.249,
PRO3,1,4/11/11,6,-0.997,
PRO3,1,4/11/11,7,2.656,
PRO3,1,4/11/11,8,10.892,
PRO3,1,4/11/11,9,15.284,
PRO3,1,4/11/11,10,18.229,
PRO3,1,4/11/11,11,20.421,
PRO3,1,4/11/11,12,23.361,
PRO3,1,4/11/11,13,24.862,
PRO3,1,4/11/11,14,26.424,
PRO3,1,4/11/11,15,29.795,
PRO3,1,4/11/11,16,27.673,
PRO3,1,4/11/11,17,27.923,
PRO3,1,4/11/11,18,24.237,
PRO3,1,4/11/11,19,12.21,
PRO3,1,4/11/11,20,4.67,
PRO3,1,4/11/11,21,3.474,
PRO3,1,4/11/11,22,1.712,
PRO3,1,4/11/11,23,4.041,
PRO3,1,5/11/11,0,7.374,
PRO3,1,5/11/11,1,7.625,
PRO3,1,5/11/11,2,7.311,
PRO3,1,5/11/11,3,6.62,
PRO3,1,5/11/11,4,6.179,
PRO3,1,5/11/11,5,5.488,
PRO3,1,5/11/11,6,5.676,
PRO3,1,5/11/11,7,8.065,
PRO3,1,5/11/11,8,13.591,
PRO3,1,5/11/11,9,17.478,
PRO3,1,5/11/11,10,18.542,
PRO3,1,5/11/11,11,21.985,
PRO3,1,5/11/11,12,23.299,
PRO3,1,5/11/11,13,24.049,
PRO3,1,5/11/11,14,25.862,
PRO3,1,5/11/11,15,27.673,
PRO3,1,5/11/11,16,28.61,
PRO3,1,5/11/11,17,26.986,
PRO3,1,5/11/11,18,24.737,
PRO3,1,5/11/11,19,13.779,
PRO3,1,5/11/11,20,7.248,
PRO3,1,5/11/11,21,8.254,
PRO3,1,5/11/11,22,8.505,
PRO3,1,5/11/11,23,8.568,
PRO3,1,6/11/11,0,9.448,
PRO3,1,6/11/11,1,10.013,
PRO3,1,6/11/11,2,10.515,
PRO3,1,6/11/11,3,10.955,
PRO3,1,6/11/11,4,10.892,
PRO3,1,6/11/11,5,10.704,
PRO3,1,6/11/11,6,10.955,
PRO3,1,6/11/11,7,11.771,
PRO3,1,6/11/11,8,12.587,
PRO3,1,6/11/11,9,14.531,
PRO3,1,6/11/11,10,15.66,
PRO3,1,6/11/11,11,16.976,
PRO3,1,6/11/11,12,23.049,
PRO3,1,6/11/11,13,25.299,
PRO3,1,6/11/11,14,22.611,
PRO3,1,6/11/11,15,24.737,
PRO3,1,6/11/11,16,17.728,
PRO3,1,6/11/11,17,12.524,
PRO3,1,6/11/11,18,10.766,
PRO3,1,6/11/11,19,10.578,
PRO3,1,6/11/11,20,9.95,
PRO3,1,6/11/11,21,9.573,
PRO3,1,6/11/11,22,10.327,
PRO3,1,6/11/11,23,10.515,
PRO3,1,7/11/11,0,10.515,
PRO3,1,7/11/11,1,10.578,
PRO3,1,7/11/11,2,10.39,
PRO3,1,7/11/11,3,10.264,
PRO3,1,7/11/11,4,10.076,
PRO3,1,7/11/11,5,9.95,
PRO3,1,7/11/11,6,9.699,
PRO3,1,7/11/11,7,10.013,
PRO3,1,7/11/11,8,11.834,
PRO3,1,7/11/11,9,13.277,
PRO3,1,7/11/11,10,14.908,
PRO3,1,7/11/11,11,16.851,
PRO3,1,7/11/11,12,18.73,
PRO3,1,7/11/11,13,20.421,
PRO3,1,7/11/11,14,21.047,
PRO3,1,7/11/11,15,23.736,
PRO3,1,7/11/11,16,20.734,
PRO3,1,7/11/11,17,26.861,
PRO3,1,7/11/11,18,24.049,
PRO3,1,7/11/11,19,12.838,
PRO3,1,7/11/11,20,7.5,
PRO3,1,7/11/11,21,8.945,
PRO3,1,7/11/11,22,9.008,
PRO3,1,7/11/11,23,9.448,
PRO3,1,8/11/11,0,10.201,
PRO3,1,8/11/11,1,10.955,
PRO3,1,8/11/11,2,11.52,
PRO3,1,8/11/11,3,12.461,
PRO3,1,8/11/11,4,11.771,
PRO3,1,8/11/11,5,12.21,
PRO3,1,8/11/11,6,12.398,
PRO3,1,8/11/11,7,12.712,
PRO3,1,8/11/11,8,13.214,
PRO3,1,8/11/11,9,12.963,
PRO3,1,8/11/11,10,12.398,
PRO3,1,8/11/11,11,12.9,
PRO3,1,8/11/11,12,17.603,
PRO3,1,8/11/11,13,14.03,
PRO3,1,8/11/11,14,17.102,
PRO3,1,8/11/11,15,17.853,
PRO3,1,8/11/11,16,20.233,
PRO3,1,8/11/11,17,16.726,
PRO3,1,8/11/11,18,14.343,
PRO3,1,8/11/11,19,12.398,
PRO3,1,8/11/11,20,10.327,
PRO3,1,8/11/11,21,10.076,
PRO3,1,8/11/11,22,9.887,
PRO3,1,8/11/11,23,9.51,
PRO3,1,9/11/11,0,9.824,
PRO3,1,9/11/11,1,10.704,
PRO3,1,9/11/11,2,11.269,
PRO3,1,9/11/11,3,11.331,
PRO3,1,9/11/11,4,11.331,
PRO3,1,9/11/11,5,11.08,
PRO3,1,9/11/11,6,11.394,
PRO3,1,9/11/11,7,12.147,
PRO3,1,9/11/11,8,13.151,
PRO3,1,9/11/11,9,12.336,
PRO3,1,9/11/11,10,12.649,
PRO3,1,9/11/11,11,12.775,
PRO3,1,9/11/11,12,15.409,
PRO3,1,9/11/11,13,14.782,
PRO3,1,9/11/11,14,13.026,
PRO3,1,9/11/11,15,12.9,
PRO3,1,9/11/11,16,13.34,
PRO3,1,9/11/11,17,14.281,
PRO3,1,9/11/11,18,13.904,
PRO3,1,9/11/11,19,13.779,
PRO3,1,9/11/11,20,13.151,
PRO3,1,9/11/11,21,12.649,
PRO3,1,9/11/11,22,11.269,
PRO3,1,9/11/11,23,10.766,
PRO3,1,10/11/11,0,10.138,
PRO3,1,10/11/11,1,10.013,
PRO3,1,10/11/11,2,9.573,
PRO3,1,10/11/11,3,9.322,
PRO3,1,10/11/11,4,9.699,
PRO3,1,10/11/11,5,9.824,
PRO3,1,10/11/11,6,9.133,
PRO3,1,10/11/11,7,7.94,
PRO3,1,10/11/11,8,5.299,
PRO3,1,10/11/11,9,7.06,
PRO3,1,10/11/11,10,9.699,
PRO3,1,10/11/11,11,12.524,
PRO3,1,10/11/11,12,13.842,
PRO3,1,10/11/11,13,14.657,
PRO3,1,10/11/11,14,16.412,
PRO3,1,10/11/11,15,16.099,
PRO3,1,10/11/11,16,17.665,
PRO3,1,10/11/11,17,14.72,
PRO3,1,10/11/11,18,8.254,
PRO3,1,10/11/11,19,7.123,
PRO3,1,10/11/11,20,5.173,
PRO3,1,10/11/11,21,5.614,
PRO3,1,10/11/11,22,5.173,
PRO3,1,10/11/11,23,3.852,
PRO3,1,11/11/11,0,3.097,
PRO3,1,11/11/11,1,1.649,
PRO3,1,11/11/11,2,1.145,
PRO3,1,11/11/11,3,0.515,
PRO3,1,11/11/11,4,1.208,
PRO3,1,11/11/11,5,1.46,
PRO3,1,11/11/11,6,1.145,
PRO3,1,11/11/11,7,3.6,
PRO3,1,11/11/11,8,8.442,
PRO3,1,11/11/11,9,13.34,
PRO3,1,11/11/11,10,15.284,
PRO3,1,11/11/11,11,17.54,
PRO3,1,11/11/11,12,17.916,
PRO3,1,11/11/11,13,18.856,
PRO3,1,11/11/11,14,20.546,
PRO3,1,11/11/11,15,22.235,
PRO3,1,11/11/11,16,21.61,
PRO3,1,11/11/11,17,22.11,
PRO3,1,11/11/11,18,15.848,
PRO3,1,11/11/11,19,8.38,
PRO3,1,11/11/11,20,5.425,
PRO3,1,11/11/11,21,4.481,
PRO3,1,11/11/11,22,4.607,
PRO3,1,11/11/11,23,5.362,
PRO3,1,12/11/11,0,5.551,
PRO3,1,12/11/11,1,4.985,
PRO3,1,12/11/11,2,5.425,
PRO3,1,12/11/11,3,5.425,
PRO3,1,12/11/11,4,5.047,
PRO3,1,12/11/11,5,4.418,
PRO3,1,12/11/11,6,4.293,
PRO3,1,12/11/11,7,5.551,
PRO3,1,12/11/11,8,11.708,
PRO3,1,12/11/11,9,14.594,
PRO3,1,12/11/11,10,17.352,
PRO3,1,12/11/11,11,19.043,
PRO3,1,12/11/11,12,20.233,
PRO3,1,12/11/11,13,21.234,
