Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)",,"Temp, ÁC (SEN S/N: 684639, LBL: Temp (10cm))","Temp, ÁC (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ÁC (SEN S/N: 2279300, LBL: Temp (Surface))","Temp, ÁC (SEN S/N: 2429935, LBL: Ambient Temp)","RH, % (SEN S/N: 2429935, LBL: RH)","DewPt, ÁC (SEN S/N: 2429935)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 2282103)","Gust Speed, m/s (SEN S/N: 2282103)",,"Water Content, m?/m? (SEN S/N: 2282783)"
09/09/11,10:00:00,0,,1.994,1.317,0.384,-91.857,1,-112.5,-888.9,6.47,11.42,,0.1463
09/09/11,11:00:00,0,,1.967,1.344,0.412,-91.857,1,-112.5,-888.9,7.23,14.47,,0.1463
09/09/11,12:00:00,0,,1.94,1.371,0.439,-91.857,1,-112.5,-888.9,6.09,11.8,,0.1463
09/09/11,13:00:00,0,,1.94,1.398,0.522,-91.857,1,-112.5,-888.9,6.47,12.94,,0.1459
09/09/11,14:00:00,0,,1.94,1.425,0.577,-91.857,1,-112.5,-888.9,5.71,10.28,,0.1459
09/09/11,15:00:00,0,,1.94,1.453,0.632,-85.581,1,-107.9,-888.9,6.47,12.94,,0.1454
09/09/11,16:00:00,0,,1.967,1.48,0.66,-91.857,1,-112.5,-888.9,7.99,15.61,,0.1454
09/09/11,17:00:00,0,,1.967,1.48,0.687,-91.857,1,-112.5,-888.9,7.23,15.23,,0.1454
09/09/11,18:00:00,0,,1.94,1.48,0.66,-91.857,1,-112.5,-888.9,9.52,17.51,,0.1454
09/09/11,19:00:00,0,,1.94,1.425,0.522,-84.007,1,-106.7,-888.9,7.23,11.8,,0.1454
09/09/11,20:00:00,0,,1.913,1.344,0.384,-87.363,1,-109.2,-888.9,8.38,14.85,,0.145
09/09/11,21:00:00,0,,1.886,1.289,0.329,-91.857,1,-112.5,-888.9,9.14,17.13,,0.145
09/09/11,22:00:00,0,,1.859,1.235,0.273,-85.581,1,-107.9,-888.9,8.76,15.61,,0.145
09/09/11,23:00:00,0,,1.832,1.208,0.246,-91.857,1,-112.5,-888.9,8.76,17.51,,0.145
10/09/11,00:00:00,0,,1.805,1.153,0.218,-91.857,1,-112.5,-888.9,11.8,19.8,,0.145
10/09/11,01:00:00,0,,1.778,1.126,0.163,-91.857,1,-112.5,-888.9,12.56,20.56,,0.145
10/09/11,02:00:00,0,,1.751,1.099,0.135,-91.857,1,-112.5,-888.9,10.28,16.75,,0.145
10/09/11,03:00:00,0,,1.724,1.071,0.107,-91.857,1,-112.5,-888.9,7.99,16.37,,0.1446
10/09/11,04:00:00,0,,1.724,1.044,0.079,-91.857,1,-112.5,-888.9,7.99,17.13,,0.1446
10/09/11,05:00:00,0,,1.697,1.044,0.079,-91.857,1,-112.5,-888.9,8.76,16.75,,0.1446
10/09/11,06:00:00,0,,1.67,1.017,0.051,-91.857,1,-112.5,-888.9,8.76,16.75,,0.1446
10/09/11,07:00:00,0,,1.67,1.017,0.024,-91.857,1,-112.5,-888.9,9.52,15.99,,0.1446
10/09/11,08:00:00,0,,1.643,0.989,-0.004,-91.857,1,-112.5,-888.9,7.23,13.7,,0.1446
10/09/11,09:00:00,0,,1.643,0.989,0.024,-91.857,1,-112.5,-888.9,6.47,12.94,,0.1442
10/09/11,10:00:00,0,,1.615,0.962,0.051,-91.857,1,-112.5,-888.9,6.09,14.09,,0.1442
10/09/11,11:00:00,0,,1.615,0.962,0.079,-91.857,1,-112.5,-888.9,5.33,11.42,,0.1442
10/09/11,12:00:00,0,,1.588,0.962,0.079,-91.857,1,-112.5,-888.9,6.47,11.04,,0.1442
10/09/11,13:00:00,0,,1.588,0.934,0.107,-91.857,1,-112.5,-888.9,5.71,11.8,,0.1442
10/09/11,14:00:00,0,,1.588,0.962,0.135,-91.857,1,-112.5,-888.9,6.47,12.56,,0.1442
10/09/11,15:00:00,0,,1.588,0.989,0.135,-91.857,1,-112.5,-888.9,5.33,10.66,,0.1446
10/09/11,16:00:00,0,,1.588,1.044,0.163,-91.857,1,-112.5,-888.9,4.57,11.04,,0.1459
10/09/11,17:00:00,0,,1.588,1.044,0.19,-91.857,1,-112.5,-888.9,4.95,10.66,,0.1476
10/09/11,18:00:00,0,,1.588,1.071,0.218,-91.857,1,-112.5,-888.9,3.81,8.76,,0.1488
10/09/11,19:00:00,0,,1.588,1.071,0.218,-85.581,1,-107.9,-888.9,1.52,7.23,,0.1488
10/09/11,20:00:00,0,,1.588,1.071,0.246,-91.857,1,-112.5,-888.9,1.9,6.09,,0.1488
10/09/11,21:00:00,0,,1.588,1.071,0.246,-89.421,1,-110.7,-888.9,3.43,8.38,,0.1488
10/09/11,22:00:00,0,,1.561,1.071,0.273,-89.421,1,-110.7,-888.9,4.57,9.52,,0.1488
10/09/11,23:00:00,0,,1.561,1.071,0.273,-91.857,1,-112.5,-888.9,3.43,9.14,,0.1488
11/09/11,00:00:00,0,,1.561,1.099,0.273,-81.316,1,-104.8,-888.9,1.52,8.76,,0.1484
11/09/11,01:00:00,0,,1.561,1.099,0.301,-91.857,1,-112.5,-888.9,1.14,4.95,,0.1484
11/09/11,02:00:00,0,,1.561,1.099,0.301,-89.421,1,-110.7,-888.9,2.66,6.09,,0.1484
11/09/11,03:00:00,0,,1.561,1.099,0.301,-82.596,1,-105.7,-888.9,2.28,6.09,,0.148
11/09/11,04:00:00,0,,1.561,1.099,0.329,-84.007,1,-106.7,-888.9,1.14,7.23,,0.148
11/09/11,05:00:00,0,,1.561,1.099,0.329,-91.857,1,-112.5,-888.9,1.52,6.85,,0.1476
11/09/11,06:00:00,0,,1.561,1.071,0.301,-91.857,1,-112.5,-888.9,1.14,6.85,,0.1476
11/09/11,07:00:00,0,,1.561,1.071,0.273,-91.857,1,-112.5,-888.9,0.38,3.81,,0.1476
11/09/11,08:00:00,0,,1.534,0.989,0.246,-91.857,1,-112.5,-888.9,2.28,7.61,,0.1476
11/09/11,09:00:00,0,,1.534,0.962,0.246,-91.857,1,-112.5,-888.9,3.81,7.99,,0.1471
11/09/11,10:00:00,0,,1.507,0.989,0.301,-91.857,1,-112.5,-888.9,2.66,6.85,,0.1471
11/09/11,11:00:00,0,,1.507,1.044,0.356,-91.857,1,-112.5,-888.9,3.05,7.99,,0.1467
11/09/11,12:00:00,0,,1.534,1.126,0.439,-91.857,1,-112.5,-888.9,3.05,7.23,,0.148
11/09/11,13:00:00,0,,1.561,1.18,0.55,-89.421,1,-110.7,-888.9,2.66,9.9,,0.1556
11/09/11,14:00:00,0,,1.561,1.235,0.577,-91.857,1,-112.5,-888.9,6.09,14.09,,0.1548
11/09/11,15:00:00,0.25,,1.588,1.208,0.632,-91.857,1,-112.5,-888.9,7.61,12.56,,0.1539
11/09/11,16:00:00,0,,1.588,1.208,0.66,-91.857,1,-112.5,-888.9,9.14,16.37,,0.1535
11/09/11,17:00:00,0,,1.615,1.235,0.632,-91.857,1,-112.5,-888.9,8.38,14.47,,0.1526
11/09/11,18:00:00,0,,1.615,1.208,0.605,-89.421,1,-110.7,-888.9,7.23,13.7,,0.1526
11/09/11,19:00:00,0,,1.615,1.208,0.577,-91.857,1,-112.5,-888.9,9.14,14.85,,0.1522
11/09/11,20:00:00,0,,1.615,1.18,0.55,-85.581,1,-107.9,-888.9,8.38,15.99,,0.1514
11/09/11,21:00:00,0,,1.615,1.18,0.522,-91.857,1,-112.5,-888.9,7.61,15.61,,0.1514
11/09/11,22:00:00,0,,1.615,1.18,0.495,-87.363,1,-109.2,-888.9,4.57,9.52,,0.151
11/09/11,23:00:00,0,,1.615,1.153,0.412,-91.857,1,-112.5,-888.9,4.57,9.14,,0.1505
12/09/11,00:00:00,0,,1.588,1.126,0.329,-91.857,1,-112.5,-888.9,4.57,7.99,,0.1505
12/09/11,01:00:00,0,,1.588,1.071,0.218,-91.857,1,-112.5,-888.9,5.71,8.76,,0.1501
12/09/11,02:00:00,0,,1.561,1.017,0.163,-91.857,1,-112.5,-888.9,5.71,8.76,,0.1497
12/09/11,03:00:00,0,,1.534,0.962,0.107,-91.857,1,-112.5,-888.9,6.09,8.38,,0.1497
12/09/11,04:00:00,0,,1.507,0.934,0.024,-91.857,1,-112.5,-888.9,5.71,8.38,,0.1493
12/09/11,05:00:00,0,,1.48,0.907,-0.06,-91.857,1,-112.5,-888.9,4.95,6.85,,0.1488
12/09/11,06:00:00,0,,1.48,0.88,-0.116,-91.857,1,-112.5,-888.9,4.19,6.47,,0.1488
12/09/11,07:00:00,0,,1.453,0.852,-0.143,-91.857,1,-112.5,-888.9,3.43,5.33,,0.1484
12/09/11,08:00:00,0,,1.425,0.825,-0.143,-91.857,1,-112.5,-888.9,2.66,4.57,,0.1484
12/09/11,09:00:00,0,,1.425,0.797,-0.116,-91.857,1,-112.5,-888.9,1.52,3.43,,0.148
12/09/11,10:00:00,0,,1.398,0.77,-0.06,-91.857,1,-112.5,-888.9,1.9,4.19,,0.1476
12/09/11,11:00:00,0,,1.398,0.77,-0.06,-91.857,1,-112.5,-888.9,3.05,6.09,,0.1476
12/09/11,12:00:00,0,,1.371,0.77,-0.032,-91.857,1,-112.5,-888.9,3.43,6.85,,0.1518
12/09/11,13:00:00,0,,1.371,0.742,-0.004,-91.857,1,-112.5,-888.9,4.57,8.76,,0.1543
12/09/11,14:00:00,0,,1.317,0.742,0.051,-91.857,1,-112.5,-888.9,5.33,10.28,,0.1569
12/09/11,15:00:00,0,,1.317,0.852,0.218,-91.857,1,-112.5,-888.9,5.71,10.28,,0.159
12/09/11,16:00:00,0,,1.371,1.18,0.962,-91.857,1,-112.5,-888.9,6.09,10.28,,0.1586
12/09/11,17:00:00,0,,1.507,1.398,2.128,-91.857,1,-112.5,-888.9,4.95,10.28,,0.1569
12/09/11,18:00:00,0,,1.588,1.453,1.208,-79.06,1,-103.1,-888.9,4.19,8.38,,0.1556
12/09/11,19:00:00,0,,1.643,1.344,0.715,-82.596,1,-105.7,-888.9,4.57,8.38,,0.1543
12/09/11,20:00:00,0,,1.643,1.235,0.439,-82.596,1,-105.7,-888.9,4.57,7.99,,0.1535
12/09/11,21:00:00,0,,1.643,1.18,0.356,-81.316,1,-104.8,-888.9,4.19,8.38,,0.1526
12/09/11,22:00:00,0,,1.615,1.126,0.301,-80.143,1,-103.9,-888.9,4.57,8.76,,0.1522
12/09/11,23:00:00,0,,1.615,1.099,0.246,-80.143,1,-103.9,-888.9,4.19,7.61,,0.1518
13/09/11,00:00:00,0,,1.588,1.044,0.218,-79.06,1,-103.1,-888.9,4.57,8.38,,0.151
13/09/11,01:00:00,0,,1.588,1.017,0.163,-80.143,1,-103.9,-888.9,4.57,6.85,,0.151
13/09/11,02:00:00,0,,1.561,0.989,0.135,-79.06,1,-103.1,-888.9,4.57,7.23,,0.1505
13/09/11,03:00:00,0,,1.534,0.962,0.107,-78.053,1,-102.4,-888.9,4.57,7.61,,0.1501
13/09/11,04:00:00,0,,1.534,0.962,0.051,-77.111,1,-101.7,-888.9,4.19,6.85,,0.1497
13/09/11,05:00:00,0,,1.507,0.934,-0.004,-78.053,1,-102.4,-888.9,4.57,7.23,,0.1497
13/09/11,06:00:00,0,,1.48,0.907,-0.088,-78.053,1,-102.4,-888.9,4.19,6.47,,0.1493
13/09/11,07:00:00,0,,1.453,0.88,-0.116,-77.111,1,-101.7,-888.9,3.81,6.09,,0.1488
13/09/11,08:00:00,0,,1.453,0.852,-0.06,-76.227,1,-101.1,-888.9,4.57,7.61,,0.1488
13/09/11,09:00:00,0,,1.425,0.852,-0.032,-71.802,1,-97.9,-888.9,3.81,6.85,,0.1484
13/09/11,10:00:00,0,,1.425,0.825,-0.004,-69.433,1,-96.2,-888.9,4.19,8.76,,0.1484
13/09/11,11:00:00,0,,1.398,0.852,0.107,-41.618,1,-77,-888.9,5.71,11.04,,0.148
13/09/11,12:00:00,0,,1.453,1.262,1.044,19.08,1,-38.3,-888.9,6.85,11.42,,0.1488
13/09/11,13:00:00,0,,1.588,1.697,3.354,15.438,1,-40.5,-888.9,6.47,11.42,,0.1493
13/09/11,14:00:00,0,,1.724,2.155,5.154,10.932,1,-43.3,-888.9,6.85,13.7,,0.1497
13/09/11,15:00:00,0,,1.94,2.744,6,7.419,1,-45.4,-888.9,6.85,12.56,,0.1501
13/09/11,16:00:00,0,,2.182,3.009,4.35,10.467,1,-43.6,-888.9,7.23,12.56,,0.1501
13/09/11,17:00:00,0,,2.289,2.717,2.423,0.218,1,-49.9,-888.9,7.61,13.7,,0.1497
13/09/11,18:00:00,0,,2.289,2.289,1.398,-55.965,1,-86.8,-888.9,9.14,15.61,,0.1493
13/09/11,19:00:00,0,,2.209,1.94,0.907,-40.166,1,-76,-888.9,8.76,15.99,,0.1488
13/09/11,20:00:00,0,,2.128,1.697,0.715,-29.722,1,-69.1,-888.9,8.76,14.09,,0.1488
13/09/11,21:00:00,0,,2.047,1.561,0.605,-9.235,1,-55.9,-888.9,8.76,15.23,,0.1484
13/09/11,22:00:00,0,,1.967,1.48,0.605,9.583,1,-44.1,-888.9,8.38,14.47,,0.148
13/09/11,23:00:00,0,,1.94,1.453,0.577,4.037,1,-47.5,-888.9,7.99,14.85,,0.148
14/09/11,00:00:00,0,,1.913,1.398,0.55,-0.789,1,-50.5,-888.9,7.61,15.23,,0.1476
14/09/11,01:00:00,0,,1.859,1.371,0.439,-21.816,1,-63.9,-888.9,9.9,15.99,,0.1476
14/09/11,02:00:00,0,,1.832,1.289,0.273,-28.404,1,-68.2,-888.9,10.66,18.27,,0.1471
14/09/11,03:00:00,0,,1.805,1.18,0.19,-26.019,1,-66.7,-888.9,10.28,17.89,,0.1471
14/09/11,04:00:00,0,,1.751,1.099,0.163,-37.628,1,-74.3,-888.9,9.9,17.13,,0.1471
14/09/11,05:00:00,0,,1.697,1.044,0.107,-78.053,1,-102.4,-888.9,9.9,19.03,,0.1467
14/09/11,06:00:00,0,,1.67,1.017,0.079,-89.421,1,-110.7,-888.9,9.52,17.89,,0.1467
14/09/11,07:00:00,0,,1.615,0.989,0.051,-52.414,1,-84.4,-888.9,6.47,12.56,,0.1467
14/09/11,08:00:00,0,,1.588,0.934,0.051,-91.857,1,-112.5,-888.9,6.85,12.94,,0.1463
14/09/11,09:00:00,0,,1.561,0.962,0.246,-91.857,1,-112.5,-888.9,7.61,13.7,,0.1463
14/09/11,10:00:00,0,,1.615,1.67,2.557,-91.857,1,-112.5,-888.9,7.99,16.75,,0.1459
14/09/11,11:00:00,0,,1.886,2.93,7.142,-91.857,1,-112.5,-888.9,8.76,15.99,,0.1454
14/09/11,12:00:00,0,,2.289,4.063,8.494,-91.857,1,-112.5,-888.9,9.14,15.61,,0.1454
14/09/11,13:00:00,0,,2.69,4.584,8.543,-91.857,1,-112.5,-888.9,9.14,15.99,,0.145
14/09/11,14:00:00,0,,2.983,4.895,9.435,-91.857,1,-112.5,-888.9,9.14,15.61,,0.145
14/09/11,15:00:00,0,,3.274,5.179,8.941,-91.857,1,-112.5,-888.9,8.76,19.41,,0.145
14/09/11,16:00:00,0,,3.485,5.102,6.433,-91.857,1,-112.5,-888.9,7.23,15.61,,0.145
14/09/11,17:00:00,0,,3.564,4.662,4.947,-91.857,1,-112.5,-888.9,5.71,12.94,,0.145
14/09/11,18:00:00,0,,3.538,4.194,4.168,-91.857,1,-112.5,-888.9,4.95,9.14,,0.1446
14/09/11,19:00:00,0.25,,3.459,3.854,3.564,22.705,1,-36.1,-888.9,3.81,8.38,,0.1446
14/09/11,20:00:00,0,,3.38,3.512,3.009,19.08,1,-38.3,-888.9,3.81,9.14,,0.1442
14/09/11,21:00:00,0.76,,3.301,3.274,2.85,27.014,1,-33.6,-888.9,3.05,8.38,,0.1442
14/09/11,22:00:00,0,,3.221,3.089,2.45,21.103,1,-37.1,-888.9,3.05,7.23,,0.1442
14/09/11,23:00:00,0,,3.116,2.877,1.643,16.177,1,-40.1,-888.9,1.9,4.95,,0.1442
15/09/11,00:00:00,0,,3.036,2.557,1.044,14.768,1,-40.9,-888.9,0.38,2.28,,0.1446
15/09/11,01:00:00,0,,2.877,2.236,0.715,-76.227,1,-101.1,-888.9,1.14,2.66,,0.1446
15/09/11,02:00:00,0,,2.744,1.994,0.439,-73.138,1,-98.9,-888.9,0,1.14,,0.1446
15/09/11,03:00:00,0,,2.61,1.778,0.273,-78.053,1,-102.4,-888.9,0.38,2.66,,0.1446
15/09/11,04:00:00,0,,2.503,1.643,0.107,-60.408,1,-89.9,-888.9,0,1.9,,0.1446
15/09/11,05:00:00,0,,2.396,1.561,-0.004,-81.316,1,-104.8,-888.9,0.38,1.9,,0.1446
15/09/11,06:00:00,0,,2.316,1.48,-0.227,-70.572,1,-97,-888.9,0.76,3.43,,0.1446
15/09/11,07:00:00,0,,2.236,1.371,-0.227,-49.613,1,-82.4,-888.9,2.28,4.57,,0.1446
15/09/11,08:00:00,0.25,,2.155,1.289,-0.116,10.271,1,-43.7,-888.9,1.14,4.57,,0.1442
15/09/11,09:00:00,0,,2.074,1.235,-0.032,1.262,1,-49.3,-888.9,3.43,7.99,,0.1442
15/09/11,10:00:00,0,,2.047,1.425,0.797,-39.217,1,-75.4,-888.9,4.57,7.99,,0.1437
15/09/11,11:00:00,0,,2.182,2.69,6.357,-91.857,1,-112.5,-888.9,4.19,7.61,,0.1433
15/09/11,12:00:00,0,,2.53,4.115,11.783,-91.857,1,-112.5,-888.9,5.33,9.52,,0.1433
15/09/11,13:00:00,0,,3.036,5.565,13.762,-91.857,1,-112.5,-888.9,5.71,10.28,,0.1429
15/09/11,14:00:00,0,,3.591,6.585,14.361,-91.857,1,-112.5,-888.9,5.33,11.04,,0.1425
15/09/11,15:00:00,0,,4.063,6.99,12.871,-91.857,1,-112.5,-888.9,5.33,9.14,,0.1425
15/09/11,16:00:00,0,,4.376,6.788,8.941,-91.857,1,-112.5,-888.9,4.95,9.52,,0.1429
15/09/11,17:00:00,0,,4.48,5.872,5.102,-91.857,1,-112.5,-888.9,5.33,10.28,,0.1429
15/09/11,18:00:00,0,,4.35,4.895,3.564,-91.857,1,-112.5,-888.9,4.95,9.52,,0.1429
15/09/11,19:00:00,0,,4.115,4.194,2.69,-91.857,1,-112.5,-888.9,3.81,7.99,,0.1429
15/09/11,20:00:00,0,,3.906,3.722,2.37,-91.857,1,-112.5,-888.9,3.81,9.9,,0.1429
15/09/11,21:00:00,0,,3.749,3.406,2.101,-91.857,1,-112.5,-888.9,4.19,8.38,,0.1429
15/09/11,22:00:00,0,,3.591,3.168,1.751,-91.857,1,-112.5,-888.9,4.95,10.66,,0.1429
15/09/11,23:00:00,0,,3.459,2.93,1.126,-89.421,1,-110.7,-888.9,5.71,11.42,,0.1429
16/09/11,00:00:00,0,,3.327,2.61,0.907,-78.053,1,-102.4,-888.9,5.71,12.18,,0.1425
16/09/11,01:00:00,0,,3.168,2.343,0.742,-80.143,1,-103.9,-888.9,5.33,11.04,,0.1429
16/09/11,02:00:00,0,,3.009,2.155,0.632,-91.857,1,-112.5,-888.9,4.57,9.9,,0.1429
16/09/11,03:00:00,0,,2.903,2.021,0.522,-91.857,1,-112.5,-888.9,4.95,9.14,,0.1425
16/09/11,04:00:00,0,,2.77,1.886,0.439,-91.857,1,-112.5,-888.9,4.95,9.52,,0.1425
16/09/11,05:00:00,0,,2.69,1.778,0.467,-91.857,1,-112.5,-888.9,4.57,8.76,,0.1425
16/09/11,06:00:00,0,,2.584,1.751,0.495,-91.857,1,-112.5,-888.9,5.33,11.42,,0.1425
16/09/11,07:00:00,0,,2.53,1.805,0.577,-91.857,1,-112.5,-888.9,4.57,11.42,,0.1425
16/09/11,08:00:00,0,,2.503,1.94,0.934,-91.857,1,-112.5,-888.9,5.71,11.04,,0.142
16/09/11,09:00:00,0,,2.557,2.45,3.116,-91.857,1,-112.5,-888.9,6.85,13.32,,0.1416
16/09/11,10:00:00,0,,2.717,3.38,6.585,-91.857,1,-112.5,-888.9,7.61,14.09,,0.1416
16/09/11,11:00:00,0,,3.036,4.35,6.535,-91.857,1,-112.5,-888.9,7.61,13.32,,0.1412
16/09/11,12:00:00,0,,3.327,4.584,7.645,-91.857,1,-112.5,-888.9,7.23,12.18,,0.1408
16/09/11,13:00:00,0,,3.564,5.102,9.386,-91.857,1,-112.5,-888.9,7.23,12.56,,0.1408
16/09/11,14:00:00,0,,3.854,5.924,13.016,-91.857,1,-112.5,-888.9,6.85,12.18,,0.1403
16/09/11,15:00:00,0,,4.246,6.864,13.762,-91.857,1,-112.5,-888.9,6.47,11.8,,0.1403
16/09/11,16:00:00,0,,4.662,7.167,11.953,-91.857,1,-112.5,-888.9,6.47,11.8,,0.1399
16/09/11,17:00:00,0,,4.869,6.839,9.188,-91.857,1,-112.5,-888.9,4.95,10.66,,0.1403
16/09/11,18:00:00,0,,4.921,6.179,5.872,-89.421,1,-110.7,-888.9,4.19,7.99,,0.1403
16/09/11,19:00:00,0,,4.792,5.36,4.063,-62.783,1,-91.6,-888.9,2.66,7.23,,0.1403
16/09/11,20:00:00,0,,4.61,4.688,3.827,-52.414,1,-84.4,-888.9,3.05,6.09,,0.1403
16/09/11,21:00:00,0,,4.428,4.376,3.643,-59.786,1,-89.5,-888.9,3.43,7.61,,0.1403
16/09/11,22:00:00,0,,4.298,4.141,3.248,-77.111,1,-101.7,-888.9,4.57,9.9,,0.1403
16/09/11,23:00:00,0,,4.168,3.88,2.77,-89.421,1,-110.7,-888.9,4.95,10.66,,0.1399
17/09/11,00:00:00,0,,4.037,3.617,2.289,-91.857,1,-112.5,-888.9,5.71,11.8,,0.1403
17/09/11,01:00:00,0,,3.906,3.406,2.209,-89.421,1,-110.7,-888.9,5.33,10.66,,0.1403
17/09/11,02:00:00,0,,3.801,3.248,2.128,-85.581,1,-107.9,-888.9,5.33,10.66,,0.1399
17/09/11,03:00:00,0,,3.696,3.142,1.967,-87.363,1,-109.2,-888.9,4.95,9.9,,0.1399
17/09/11,04:00:00,0,,3.591,3.009,1.724,-91.857,1,-112.5,-888.9,4.95,9.52,,0.1399
17/09/11,05:00:00,0,,3.512,2.85,1.371,-91.857,1,-112.5,-888.9,5.33,10.66,,0.1399
17/09/11,06:00:00,0,,3.406,2.664,0.989,-91.857,1,-112.5,-888.9,4.95,9.9,,0.1399
17/09/11,07:00:00,0,,3.301,2.477,0.962,-91.857,1,-112.5,-888.9,4.95,9.52,,0.1399
17/09/11,08:00:00,0,,3.195,2.503,2.236,-91.857,1,-112.5,-888.9,5.33,9.9,,0.1399
17/09/11,09:00:00,0,,3.195,3.089,4.74,-91.857,1,-112.5,-888.9,6.09,10.66,,0.1395
17/09/11,10:00:00,0,,3.38,4.168,8.12,-91.857,1,-112.5,-888.9,6.85,12.56,,0.1391
17/09/11,11:00:00,0,,3.749,5.514,11.321,-91.857,1,-112.5,-888.9,7.23,12.56,,0.1386
17/09/11,12:00:00,0,,4.246,6.914,14.194,-91.857,1,-112.5,-888.9,7.23,12.56,,0.1386
17/09/11,13:00:00,0,,4.818,8.145,15.986,-91.857,1,-112.5,-888.9,7.61,13.32,,0.1382
17/09/11,14:00:00,0,,5.36,8.941,15.796,-91.857,1,-112.5,-888.9,8.38,13.7,,0.1382
17/09/11,15:00:00,0,,5.796,9.015,14.002,-91.857,1,-112.5,-888.9,8.38,14.47,,0.1382
17/09/11,16:00:00,0,,6.026,8.618,12.147,-91.857,1,-112.5,-888.9,7.61,12.94,,0.1382
17/09/11,17:00:00,0,,6.102,7.995,8.965,-91.857,1,-112.5,-888.9,7.23,12.56,,0.1382
17/09/11,18:00:00,0,,6.026,7.192,7.015,-91.857,1,-112.5,-888.9,6.47,11.8,,0.1382
17/09/11,19:00:00,0,,5.847,6.484,5.949,-91.857,1,-112.5,-888.9,6.47,11.04,,0.1382
17/09/11,20:00:00,0,,5.668,5.975,5.308,-91.857,1,-112.5,-888.9,6.47,12.18,,0.1382
17/09/11,21:00:00,0,,5.488,5.616,4.947,-91.857,1,-112.5,-888.9,6.47,11.04,,0.1382
17/09/11,22:00:00,0,,5.36,5.385,4.844,-91.857,1,-112.5,-888.9,6.85,12.56,,0.1382
17/09/11,23:00:00,0,,5.231,5.231,4.766,-91.857,1,-112.5,-888.9,6.47,10.66,,0.1382
18/09/11,00:00:00,0,,5.128,5.154,4.688,-91.857,1,-112.5,-888.9,6.47,11.42,,0.1382
